"VIV_SEL","TLOC","REGION","EST_DIS","UPM_DIS","P1_1","P1_2","FAC_VIV","UPM"
12,4,1,7,127,5,1,3436,260387
13,4,1,7,127,3,1,3436,260387
14,4,1,7,127,2,1,3436,260387
15,4,1,7,127,1,1,3436,260387
16,4,1,7,127,5,1,3436,260387
17,4,1,7,127,1,1,3436,260387
18,4,1,7,127,4,1,3436,260387
19,4,1,7,127,4,1,3436,260387
20,4,1,7,127,2,1,3436,260387
1,1,1,15,128,2,1,549,300047
2,1,1,15,128,3,1,549,300047
3,1,1,15,128,3,1,549,300047
4,1,1,15,128,2,1,549,300047
1,1,1,15,129,5,1,506,300098
2,1,1,15,129,5,1,506,300098
3,1,1,15,129,1,1,506,300098
4,1,1,15,129,2,1,506,300098
5,1,1,15,129,2,1,506,300098
1,1,1,15,130,3,1,514,300107
2,1,1,15,130,7,1,514,300107
4,1,1,15,130,6,1,514,300107
5,1,1,15,130,3,1,514,300107
1,1,1,15,131,1,1,378,300148
2,1,1,15,131,4,1,378,300148
3,1,1,15,131,1,1,378,300148
4,1,1,15,131,4,1,378,300148
5,1,1,15,131,1,1,378,300148
1,1,1,15,132,4,1,552,300154
2,1,1,15,132,3,1,552,300154
3,1,1,15,132,1,1,552,300154
4,1,1,15,132,1,1,552,300154
5,1,1,15,132,1,1,552,300154
1,1,1,15,133,1,1,522,300197
2,1,1,15,133,1,1,522,300197
3,1,1,15,133,3,1,522,300197
4,1,1,15,133,3,1,522,300197
5,1,1,15,133,2,1,522,300197
1,1,1,14,134,5,1,602,300205
2,1,1,14,134,9,1,602,300205
4,1,1,14,134,9,1,602,300205
1,1,1,14,135,5,1,528,300206
2,1,1,14,135,3,1,528,300206
3,1,1,14,135,1,1,528,300206
4,1,1,14,135,2,1,528,300206
5,1,1,14,135,2,1,528,300206
1,1,1,15,136,6,1,621,300219
2,1,1,15,136,4,1,621,300219
3,1,1,15,136,3,1,621,300219
4,1,1,15,136,2,1,621,300219
5,1,1,15,136,3,1,621,300219
1,1,1,16,137,3,1,737,300250
3,1,1,16,137,6,1,737,300250
4,1,1,16,137,4,1,737,300250
5,1,1,16,137,2,1,737,300250
1,1,1,15,138,2,1,613,300267
2,1,1,15,138,4,1,613,300267
3,1,1,15,138,1,1,613,300267
4,1,1,15,138,5,1,613,300267
5,1,1,15,138,1,1,613,300267
1,1,1,15,139,1,1,600,300304
2,1,1,15,139,3,1,600,300304
3,1,1,15,139,4,1,600,300304
4,1,1,15,139,6,2,600,300304
5,1,1,15,139,2,1,600,300304
1,1,1,15,140,2,1,541,300305
2,1,1,15,140,5,1,541,300305
3,1,1,15,140,5,1,541,300305
4,1,1,15,140,1,1,541,300305
5,1,1,15,140,3,1,541,300305
1,1,1,14,141,3,1,747,300311
2,1,1,14,141,3,1,747,300311
3,1,1,14,141,5,1,747,300311
4,1,1,14,141,5,2,747,300311
5,1,1,14,141,3,1,747,300311
2,1,1,16,142,2,1,780,300327
3,1,1,16,142,3,1,780,300327
4,1,1,16,142,4,1,780,300327
5,1,1,16,142,2,1,780,300327
1,1,1,15,143,3,1,599,300335
2,1,1,15,143,2,1,599,300335
4,1,1,15,143,2,1,599,300335
5,1,1,15,143,1,1,599,300335
1,1,1,15,144,4,1,574,300354
3,1,1,15,144,6,1,574,300354
4,1,1,15,144,8,1,574,300354
5,1,1,15,144,2,1,574,300354
1,1,1,15,145,4,1,579,300370
2,1,1,15,145,6,1,579,300370
3,1,1,15,145,4,1,579,300370
4,1,1,15,145,2,1,579,300370
5,1,1,15,145,5,1,579,300370
1,1,1,16,146,2,1,703,300407
2,1,1,16,146,2,1,703,300407
3,1,1,16,146,3,1,703,300407
4,1,1,16,146,4,1,703,300407
5,1,1,16,146,3,1,703,300407
1,1,1,14,147,2,1,555,300417
2,1,1,14,147,5,1,555,300417
3,1,1,14,147,5,1,555,300417
4,1,1,14,147,5,1,555,300417
5,1,1,14,147,5,1,555,300417
1,1,1,14,148,5,1,606,300470
2,1,1,14,148,3,1,606,300470
3,1,1,14,148,4,1,606,300470
4,1,1,14,148,6,1,606,300470
5,1,1,14,148,5,1,606,300470
1,1,1,14,149,5,1,845,300478
2,1,1,14,149,4,1,845,300478
3,1,1,14,149,2,1,845,300478
4,1,1,14,149,4,1,845,300478
5,1,1,14,149,1,1,845,300478
1,1,1,16,150,4,1,760,300500
2,1,1,16,150,5,1,760,300500
3,1,1,16,150,1,1,760,300500
5,1,1,16,150,3,1,760,300500
1,1,1,16,151,2,1,683,300506
2,1,1,16,151,3,1,683,300506
3,1,1,16,151,5,1,683,300506
4,1,1,16,151,1,1,683,300506
5,1,1,16,151,3,1,683,300506
1,1,1,16,152,2,1,671,300537
2,1,1,16,152,4,1,671,300537
3,1,1,16,152,1,1,671,300537
4,1,1,16,152,3,1,671,300537
2,1,1,16,153,3,1,514,300591
3,1,1,16,153,3,1,514,300591
4,1,1,16,153,5,1,514,300591
5,1,1,16,153,4,1,514,300591
2,1,1,16,154,2,1,708,300593
3,1,1,16,154,2,1,708,300593
4,1,1,16,154,4,1,708,300593
5,1,1,16,154,2,1,708,300593
1,1,1,16,155,4,1,685,300633
2,1,1,16,155,3,1,685,300633
3,1,1,16,155,3,1,685,300633
4,1,1,16,155,5,1,685,300633
5,1,1,16,155,5,1,685,300633
2,1,1,16,156,4,1,707,300649
3,1,1,16,156,4,1,707,300649
4,1,1,16,156,2,1,707,300649
5,1,1,16,156,4,1,707,300649
1,1,1,15,157,5,1,546,300655
2,1,1,15,157,4,1,546,300655
3,1,1,15,157,4,1,546,300655
5,1,1,15,157,2,1,546,300655
1,2,1,11,158,3,1,532,300757
2,2,1,11,158,4,1,532,300757
3,2,1,11,158,5,1,532,300757
4,2,1,11,158,2,1,532,300757
5,2,1,11,158,2,1,532,300757
7,2,1,11,158,3,1,532,300757
9,2,1,11,158,4,1,532,300757
10,2,1,11,158,4,1,532,300757
11,2,1,11,158,3,1,532,300757
12,2,1,11,158,3,1,532,300757
13,2,1,11,158,3,1,532,300757
14,2,1,11,158,1,1,532,300757
15,2,1,11,158,4,1,532,300757
16,2,1,11,158,8,1,532,300757
17,2,1,11,158,5,1,532,300757
18,2,1,11,158,4,1,532,300757
19,2,1,11,158,4,1,532,300757
20,2,1,11,158,2,1,532,300757
1,2,1,12,159,5,1,563,300764
2,2,1,12,159,4,1,563,300764
4,2,1,12,159,4,1,563,300764
5,2,1,12,159,5,1,563,300764
6,2,1,12,159,6,1,563,300764
9,2,1,12,159,1,1,563,300764
12,2,1,12,159,4,1,563,300764
13,2,1,12,159,5,1,563,300764
14,2,1,12,159,2,1,563,300764
15,2,1,12,159,2,1,563,300764
16,2,1,12,159,3,1,563,300764
17,2,1,12,159,5,1,563,300764
18,2,1,12,159,3,1,563,300764
19,2,1,12,159,1,1,563,300764
20,2,1,12,159,4,1,563,300764
1,2,1,11,160,3,1,525,300886
2,2,1,11,160,5,1,525,300886
5,2,1,11,160,2,1,525,300886
6,2,1,11,160,3,1,525,300886
7,2,1,11,160,5,1,525,300886
8,2,1,11,160,5,1,525,300886
9,2,1,11,160,8,1,525,300886
10,2,1,11,160,4,1,525,300886
12,2,1,11,160,1,1,525,300886
14,2,1,11,160,4,1,525,300886
15,2,1,11,160,5,1,525,300886
16,2,1,11,160,3,1,525,300886
17,2,1,11,160,4,1,525,300886
18,2,1,11,160,1,1,525,300886
19,2,1,11,160,4,1,525,300886
20,2,1,11,160,5,1,525,300886
1,2,1,12,161,3,1,661,300928
2,2,1,12,161,1,1,661,300928
3,2,1,12,161,5,1,661,300928
4,2,1,12,161,2,1,661,300928
5,2,1,12,161,3,1,661,300928
7,2,1,12,161,2,1,661,300928
8,2,1,12,161,4,1,661,300928
10,2,1,12,161,3,1,661,300928
11,2,1,12,161,2,1,661,300928
12,2,1,12,161,3,1,661,300928
13,2,1,12,161,4,1,661,300928
14,2,1,12,161,1,1,661,300928
15,2,1,12,161,1,1,661,300928
17,2,1,12,161,1,1,661,300928
18,2,1,12,161,3,1,661,300928
1,2,1,11,162,4,1,543,300968
2,2,1,11,162,3,1,543,300968
3,2,1,11,162,5,1,543,300968
4,2,1,11,162,4,1,543,300968
5,2,1,11,162,5,1,543,300968
6,2,1,11,162,4,1,543,300968
10,2,1,11,162,3,1,543,300968
11,2,1,11,162,4,1,543,300968
12,2,1,11,162,5,1,543,300968
13,2,1,11,162,2,1,543,300968
14,2,1,11,162,4,1,543,300968
15,2,1,11,162,5,1,543,300968
17,2,1,11,162,3,1,543,300968
18,2,1,11,162,5,1,543,300968
1,2,1,12,163,5,1,562,301008
2,2,1,12,163,2,1,562,301008
4,2,1,12,163,4,1,562,301008
5,2,1,12,163,5,1,562,301008
8,2,1,12,163,4,1,562,301008
9,2,1,12,163,2,1,562,301008
11,2,1,12,163,4,1,562,301008
12,2,1,12,163,3,1,562,301008
14,2,1,12,163,4,1,562,301008
15,2,1,12,163,4,1,562,301008
17,2,1,12,163,1,1,562,301008
18,2,1,12,163,3,1,562,301008
20,2,1,12,163,2,1,562,301008
1,2,1,11,164,1,1,546,301014
2,2,1,11,164,4,1,546,301014
3,2,1,11,164,2,1,546,301014
4,2,1,11,164,6,1,546,301014
5,2,1,11,164,7,1,546,301014
6,2,1,11,164,4,1,546,301014
9,2,1,11,164,4,1,546,301014
10,2,1,11,164,3,1,546,301014
12,2,1,11,164,1,1,546,301014
13,2,1,11,164,1,1,546,301014
14,2,1,11,164,4,1,546,301014
15,2,1,11,164,5,1,546,301014
18,2,1,11,164,3,1,546,301014
19,2,1,11,164,5,1,546,301014
20,2,1,11,164,4,1,546,301014
1,2,1,11,165,4,1,506,301090
2,2,1,11,165,4,1,506,301090
3,2,1,11,165,4,1,506,301090
4,2,1,11,165,1,1,506,301090
5,2,1,11,165,3,1,506,301090
6,2,1,11,165,6,1,506,301090
7,2,1,11,165,2,1,506,301090
8,2,1,11,165,1,1,506,301090
9,2,1,11,165,3,1,506,301090
10,2,1,11,165,1,1,506,301090
11,2,1,11,165,5,1,506,301090
12,2,1,11,165,5,1,506,301090
13,2,1,11,165,6,1,506,301090
14,2,1,11,165,7,1,506,301090
15,2,1,11,165,6,1,506,301090
16,2,1,11,165,2,1,506,301090
17,2,1,11,165,3,1,506,301090
18,2,1,11,165,8,1,506,301090
19,2,1,11,165,6,1,506,301090
20,2,1,11,165,4,1,506,301090
1,2,1,11,166,10,1,494,301135
2,2,1,11,166,15,2,494,301135
4,2,1,11,166,10,2,494,301135
5,2,1,11,166,4,1,494,301135
6,2,1,11,166,6,1,494,301135
7,2,1,11,166,2,1,494,301135
9,2,1,11,166,1,1,494,301135
10,2,1,11,166,5,1,494,301135
11,2,1,11,166,5,1,494,301135
12,2,1,11,166,5,1,494,301135
13,2,1,11,166,5,2,494,301135
14,2,1,11,166,2,1,494,301135
16,2,1,11,166,5,1,494,301135
17,2,1,11,166,9,1,494,301135
18,2,1,11,166,10,2,494,301135
19,2,1,11,166,3,1,494,301135
20,2,1,11,166,2,1,494,301135
1,3,1,11,167,4,1,886,301172
2,3,1,11,167,3,1,886,301172
3,3,1,11,167,1,1,886,301172
4,3,1,11,167,6,1,886,301172
5,3,1,11,167,1,1,886,301172
6,3,1,11,167,4,1,886,301172
7,3,1,11,167,5,1,886,301172
8,3,1,11,167,5,1,886,301172
9,3,1,11,167,4,1,886,301172
11,3,1,11,167,4,1,886,301172
12,3,1,11,167,3,1,886,301172
13,3,1,11,167,3,1,886,301172
14,3,1,11,167,3,1,886,301172
15,3,1,11,167,3,1,886,301172
16,3,1,11,167,4,1,886,301172
17,3,1,11,167,4,1,886,301172
18,3,1,11,167,4,1,886,301172
19,3,1,11,167,6,1,886,301172
20,3,1,11,167,1,1,886,301172
1,3,1,12,168,3,1,690,301216
3,3,1,12,168,7,1,690,301216
4,3,1,12,168,4,1,690,301216
6,3,1,12,168,4,1,690,301216
7,3,1,12,168,3,1,690,301216
8,3,1,12,168,5,1,690,301216
9,3,1,12,168,1,1,690,301216
10,3,1,12,168,2,1,690,301216
11,3,1,12,168,1,1,690,301216
12,3,1,12,168,1,1,690,301216
13,3,1,12,168,5,1,690,301216
14,3,1,12,168,2,1,690,301216
15,3,1,12,168,3,1,690,301216
16,3,1,12,168,3,1,690,301216
17,3,1,12,168,3,1,690,301216
18,3,1,12,168,2,1,690,301216
19,3,1,12,168,5,1,690,301216
20,3,1,12,168,7,1,690,301216
1,3,1,11,169,7,1,602,301341
2,3,1,11,169,3,1,602,301341
3,3,1,11,169,3,1,602,301341
4,3,1,11,169,2,1,602,301341
5,3,1,11,169,2,1,602,301341
6,3,1,11,169,5,2,602,301341
7,3,1,11,169,3,1,602,301341
8,3,1,11,169,8,1,602,301341
10,3,1,11,169,3,1,602,301341
12,3,1,11,169,4,1,602,301341
13,3,1,11,169,5,1,602,301341
14,3,1,11,169,4,1,602,301341
15,3,1,11,169,3,1,602,301341
16,3,1,11,169,3,1,602,301341
18,3,1,11,169,2,1,602,301341
19,3,1,11,169,1,1,602,301341
20,3,1,11,169,2,1,602,301341
1,4,1,13,170,4,1,682,360016
2,4,1,13,170,1,1,682,360016
3,4,1,13,170,4,1,682,360016
4,4,1,13,170,2,1,682,360016
5,4,1,13,170,6,1,682,360016
6,4,1,13,170,3,1,682,360016
7,4,1,13,170,2,1,682,360016
9,4,1,13,170,2,1,682,360016
11,4,1,13,170,1,1,682,360016
12,4,1,13,170,2,1,682,360016
13,4,1,13,170,6,1,682,360016
14,4,1,13,170,1,1,682,360016
15,4,1,13,170,1,1,682,360016
16,4,1,13,170,3,1,682,360016
17,4,1,13,170,2,1,682,360016
18,4,1,13,170,2,1,682,360016
19,4,1,13,170,2,1,682,360016
1,4,1,13,171,2,1,735,360050
2,4,1,13,171,3,1,735,360050
3,4,1,13,171,3,1,735,360050
4,4,1,13,171,2,1,735,360050
5,4,1,13,171,1,1,735,360050
6,4,1,13,171,2,1,735,360050
7,4,1,13,171,3,1,735,360050
8,4,1,13,171,2,1,735,360050
10,4,1,13,171,2,1,735,360050
11,4,1,13,171,2,1,735,360050
12,4,1,13,171,3,1,735,360050
13,4,1,13,171,5,1,735,360050
14,4,1,13,171,4,1,735,360050
15,4,1,13,171,2,1,735,360050
16,4,1,13,171,2,1,735,360050
17,4,1,13,171,2,1,735,360050
18,4,1,13,171,2,1,735,360050
19,4,1,13,171,6,1,735,360050
20,4,1,13,171,7,1,735,360050
1,4,1,13,172,3,1,756,360122
2,4,1,13,172,1,1,756,360122
3,4,1,13,172,2,1,756,360122
4,4,1,13,172,6,1,756,360122
5,4,1,13,172,4,1,756,360122
6,4,1,13,172,3,1,756,360122
7,4,1,13,172,3,1,756,360122
8,4,1,13,172,2,1,756,360122
9,4,1,13,172,4,1,756,360122
10,4,1,13,172,4,1,756,360122
11,4,1,13,172,3,1,756,360122
13,4,1,13,172,1,1,756,360122
15,4,1,13,172,5,1,756,360122
17,4,1,13,172,5,1,756,360122
18,4,1,13,172,7,1,756,360122
19,4,1,13,172,3,1,756,360122
20,4,1,13,172,3,1,756,360122
1,1,6,21,173,2,1,601,400045
2,1,6,21,173,10,2,601,400045
3,1,6,21,173,7,1,601,400045
4,1,6,21,173,2,1,601,400045
5,1,6,21,173,3,1,601,400045
2,1,6,21,174,2,1,660,400067
5,1,6,21,174,6,1,660,400067
1,1,6,20,175,3,1,780,400096
2,1,6,20,175,1,1,780,400096
3,1,6,20,175,2,1,780,400096
4,1,6,20,175,5,1,780,400096
5,1,6,20,175,4,1,780,400096
1,1,6,20,176,3,1,724,400140
2,1,6,20,176,3,1,724,400140
4,1,6,20,176,5,1,724,400140
5,1,6,20,176,3,1,724,400140
1,1,6,20,177,3,1,581,400173
2,1,6,20,177,5,1,581,400173
4,1,6,20,177,3,1,581,400173
5,1,6,20,177,2,1,581,400173
1,1,6,21,178,3,1,805,400186
2,1,6,21,178,5,1,805,400186
3,1,6,21,178,7,1,805,400186
4,1,6,21,178,4,1,805,400186
5,1,6,21,178,6,1,805,400186
1,1,6,21,179,4,1,709,400201
2,1,6,21,179,8,1,709,400201
3,1,6,21,179,2,1,709,400201
4,1,6,21,179,4,1,709,400201
5,1,6,21,179,3,1,709,400201
1,1,6,20,180,1,1,722,400213
2,1,6,20,180,3,1,722,400213
3,1,6,20,180,3,1,722,400213
4,1,6,20,180,3,1,722,400213
5,1,6,20,180,1,1,722,400213
1,1,6,21,181,3,1,747,400245
2,1,6,21,181,3,1,747,400245
3,1,6,21,181,4,1,747,400245
4,1,6,21,181,4,1,747,400245
5,1,6,21,181,4,1,747,400245
1,1,6,20,182,2,1,712,400252
2,1,6,20,182,7,1,712,400252
4,1,6,20,182,2,1,712,400252
5,1,6,20,182,1,1,712,400252
2,1,6,20,183,4,1,747,400416
3,1,6,20,183,8,1,747,400416
4,1,6,20,183,7,1,747,400416
5,1,6,20,183,3,1,747,400416
1,1,6,20,184,2,1,772,400417
2,1,6,20,184,3,1,772,400417
3,1,6,20,184,3,1,772,400417
4,1,6,20,184,8,1,772,400417
5,1,6,20,184,3,1,772,400417
1,1,6,21,185,2,1,657,400425
2,1,6,21,185,1,1,657,400425
3,1,6,21,185,3,1,657,400425
4,1,6,21,185,8,1,657,400425
5,1,6,21,185,2,1,657,400425
1,1,6,21,186,5,1,730,400439
2,1,6,21,186,4,1,730,400439
3,1,6,21,186,3,1,730,400439
4,1,6,21,186,4,1,730,400439
5,1,6,21,186,3,1,730,400439
1,1,6,20,187,1,1,704,400464
2,1,6,20,187,3,1,704,400464
3,1,6,20,187,6,1,704,400464
4,1,6,20,187,3,1,704,400464
5,1,6,20,187,3,1,704,400464
1,1,6,20,188,4,1,761,400474
2,1,6,20,188,4,1,761,400474
3,1,6,20,188,5,1,761,400474
4,1,6,20,188,2,1,761,400474
5,1,6,20,188,4,1,761,400474
1,1,6,22,189,1,1,696,400476
2,1,6,22,189,5,1,696,400476
3,1,6,22,189,6,1,696,400476
4,1,6,22,189,2,1,696,400476
1,1,6,22,190,3,1,691,400516
2,1,6,22,190,1,1,691,400516
3,1,6,22,190,5,1,691,400516
4,1,6,22,190,1,1,691,400516
5,1,6,22,190,4,1,691,400516
1,1,6,22,191,4,1,632,400548
2,1,6,22,191,2,1,632,400548
4,1,6,22,191,2,1,632,400548
5,1,6,22,191,1,1,632,400548
1,1,6,20,192,2,1,765,400553
2,1,6,20,192,5,1,765,400553
3,1,6,20,192,1,1,765,400553
4,1,6,20,192,4,1,765,400553
1,1,6,20,193,2,1,719,400558
2,1,6,20,193,5,1,719,400558
3,1,6,20,193,2,1,719,400558
4,1,6,20,193,4,1,719,400558
5,1,6,20,193,2,1,719,400558
1,1,6,20,194,2,1,698,400562
2,1,6,20,194,4,1,698,400562
3,1,6,20,194,1,1,698,400562
4,1,6,20,194,4,1,698,400562
5,1,6,20,194,2,1,698,400562
1,1,6,20,195,4,1,602,400564
2,1,6,20,195,3,1,602,400564
3,1,6,20,195,4,1,602,400564
4,1,6,20,195,5,1,602,400564
5,1,6,20,195,3,1,602,400564
1,1,6,20,196,3,1,695,400572
2,1,6,20,196,4,1,695,400572
3,1,6,20,196,4,1,695,400572
4,1,6,20,196,3,1,695,400572
5,1,6,20,196,2,1,695,400572
1,1,6,21,197,2,1,392,400669
2,1,6,21,197,4,1,392,400669
3,1,6,21,197,1,1,392,400669
4,1,6,21,197,3,1,392,400669
5,1,6,21,197,2,1,392,400669
1,1,6,20,198,2,1,404,400692
2,1,6,20,198,3,1,404,400692
3,1,6,20,198,3,1,404,400692
4,1,6,20,198,4,1,404,400692
5,1,6,20,198,1,1,404,400692
1,1,6,20,199,3,1,698,400699
2,1,6,20,199,6,1,698,400699
3,1,6,20,199,1,1,698,400699
4,1,6,20,199,2,1,698,400699
5,1,6,20,199,2,1,698,400699
1,1,6,20,200,2,1,642,400709
2,1,6,20,200,4,1,642,400709
4,1,6,20,200,3,1,642,400709
5,1,6,20,200,6,1,642,400709
2,1,6,20,201,4,1,731,400755
3,1,6,20,201,6,1,731,400755
4,1,6,20,201,9,1,731,400755
1,1,6,20,202,4,1,572,400766
2,1,6,20,202,5,1,572,400766
3,1,6,20,202,2,1,572,400766
5,1,6,20,202,4,1,572,400766
1,1,6,20,203,4,1,909,400767
2,1,6,20,203,2,1,909,400767
3,1,6,20,203,6,1,909,400767
4,1,6,20,203,9,1,909,400767
5,1,6,20,203,4,1,909,400767
1,1,6,20,204,4,1,935,400776
2,1,6,20,204,7,1,935,400776
3,1,6,20,204,7,1,935,400776
4,1,6,20,204,5,1,935,400776
5,1,6,20,204,6,1,935,400776
1,1,6,20,205,2,1,803,400779
2,1,6,20,205,1,1,803,400779
3,1,6,20,205,3,1,803,400779
4,1,6,20,205,3,1,803,400779
5,1,6,20,205,2,1,803,400779
3,1,6,20,206,2,1,688,400826
4,1,6,20,206,2,1,688,400826
5,1,6,20,206,5,1,688,400826
1,1,6,20,207,2,1,673,400840
2,1,6,20,207,5,1,673,400840
4,1,6,20,207,2,1,673,400840
2,1,6,20,208,2,1,383,400851
3,1,6,20,208,5,1,383,400851
1,1,6,22,209,4,1,481,400870
2,1,6,22,209,1,1,481,400870
3,1,6,22,209,4,1,481,400870
4,1,6,22,209,4,1,481,400870
5,1,6,22,209,2,1,481,400870
1,1,6,20,210,4,1,683,400898
2,1,6,20,210,8,1,683,400898
3,1,6,20,210,8,1,683,400898
4,1,6,20,210,2,1,683,400898
5,1,6,20,210,4,1,683,400898
1,1,6,22,211,5,1,710,401021
2,1,6,22,211,3,1,710,401021
3,1,6,22,211,8,1,710,401021
4,1,6,22,211,5,1,710,401021
5,1,6,22,211,2,1,710,401021
1,1,6,20,212,3,1,641,401042
2,1,6,20,212,3,2,641,401042
3,1,6,20,212,1,1,641,401042
4,1,6,20,212,4,1,641,401042
1,2,6,18,213,1,1,1362,401093
2,2,6,18,213,2,1,1362,401093
3,2,6,18,213,5,1,1362,401093
4,2,6,18,213,1,1,1362,401093
5,2,6,18,213,2,1,1362,401093
6,2,6,18,213,3,1,1362,401093
7,2,6,18,213,2,1,1362,401093
8,2,6,18,213,3,1,1362,401093
9,2,6,18,213,2,1,1362,401093
11,2,6,18,213,6,1,1362,401093
12,2,6,18,213,3,1,1362,401093
13,2,6,18,213,4,1,1362,401093
14,2,6,18,213,3,1,1362,401093
15,2,6,18,213,2,1,1362,401093
16,2,6,18,213,1,1,1362,401093
17,2,6,18,213,2,1,1362,401093
18,2,6,18,213,3,1,1362,401093
19,2,6,18,213,2,1,1362,401093
20,2,6,18,213,4,1,1362,401093
1,3,6,20,214,3,1,774,401274
2,3,6,20,214,4,1,774,401274
3,3,6,20,214,7,1,774,401274
4,3,6,20,214,3,1,774,401274
5,3,6,20,214,4,1,774,401274
1,3,6,17,215,2,1,658,401301
2,3,6,17,215,4,1,658,401301
3,3,6,17,215,2,1,658,401301
4,3,6,17,215,4,1,658,401301
5,3,6,17,215,5,1,658,401301
6,3,6,17,215,1,1,658,401301
7,3,6,17,215,5,1,658,401301
8,3,6,17,215,3,1,658,401301
9,3,6,17,215,5,1,658,401301
10,3,6,17,215,4,1,658,401301
11,3,6,17,215,4,1,658,401301
12,3,6,17,215,3,1,658,401301
13,3,6,17,215,4,1,658,401301
14,3,6,17,215,3,1,658,401301
15,3,6,17,215,2,1,658,401301
16,3,6,17,215,2,1,658,401301
17,3,6,17,215,5,1,658,401301
18,3,6,17,215,2,1,658,401301
19,3,6,17,215,8,1,658,401301
20,3,6,17,215,4,1,658,401301
1,3,6,18,216,3,1,953,401379
2,3,6,18,216,3,1,953,401379
3,3,6,18,216,3,1,953,401379
4,3,6,18,216,3,1,953,401379
5,3,6,18,216,3,1,953,401379
6,3,6,18,216,3,1,953,401379
7,3,6,18,216,3,1,953,401379
8,3,6,18,216,6,1,953,401379
9,3,6,18,216,2,1,953,401379
10,3,6,18,216,3,1,953,401379
12,3,6,18,216,2,1,953,401379
13,3,6,18,216,5,1,953,401379
14,3,6,18,216,2,1,953,401379
15,3,6,18,216,1,1,953,401379
16,3,6,18,216,6,1,953,401379
17,3,6,18,216,4,1,953,401379
18,3,6,18,216,5,1,953,401379
19,3,6,18,216,3,1,953,401379
20,3,6,18,216,4,1,953,401379
1,3,6,17,217,7,1,680,401445
2,3,6,17,217,5,1,680,401445
3,3,6,17,217,5,1,680,401445
4,3,6,17,217,4,1,680,401445
5,3,6,17,217,8,2,680,401445
6,3,6,17,217,3,1,680,401445
7,3,6,17,217,4,1,680,401445
8,3,6,17,217,3,1,680,401445
9,3,6,17,217,5,1,680,401445
10,3,6,17,217,1,1,680,401445
11,3,6,17,217,5,1,680,401445
12,3,6,17,217,5,1,680,401445
13,3,6,17,217,7,2,680,401445
14,3,6,17,217,6,1,680,401445
15,3,6,17,217,3,1,680,401445
16,3,6,17,217,5,1,680,401445
17,3,6,17,217,6,2,680,401445
18,3,6,17,217,3,1,680,401445
19,3,6,17,217,4,1,680,401445
20,3,6,17,217,4,1,680,401445
1,4,6,19,218,1,1,755,460081
2,4,6,19,218,2,1,755,460081
3,4,6,19,218,4,1,755,460081
4,4,6,19,218,4,1,755,460081
6,4,6,19,218,3,1,755,460081
7,4,6,19,218,1,1,755,460081
8,4,6,19,218,2,1,755,460081
10,4,6,19,218,3,1,755,460081
11,4,6,19,218,4,1,755,460081
12,4,6,19,218,2,1,755,460081
13,4,6,19,218,4,1,755,460081
14,4,6,19,218,2,1,755,460081
15,4,6,19,218,3,1,755,460081
16,4,6,19,218,3,1,755,460081
17,4,6,19,218,3,1,755,460081
19,4,6,19,218,6,1,755,460081
20,4,6,19,218,1,1,755,460081
1,4,6,19,219,2,1,794,460127
2,4,6,19,219,5,1,794,460127
3,4,6,19,219,2,1,794,460127
4,4,6,19,219,2,1,794,460127
6,4,6,19,219,3,1,794,460127
7,4,6,19,219,3,1,794,460127
8,4,6,19,219,4,1,794,460127
9,4,6,19,219,5,1,794,460127
10,4,6,19,219,3,1,794,460127
11,4,6,19,219,7,1,794,460127
12,4,6,19,219,3,1,794,460127
13,4,6,19,219,3,1,794,460127
14,4,6,19,219,3,1,794,460127
15,4,6,19,219,1,1,794,460127
16,4,6,19,219,3,1,794,460127
17,4,6,19,219,3,1,794,460127
18,4,6,19,219,2,1,794,460127
19,4,6,19,219,3,1,794,460127
1,4,6,19,220,3,1,678,460207
2,4,6,19,220,12,1,678,460207
3,4,6,19,220,3,1,678,460207
4,4,6,19,220,8,1,678,460207
5,4,6,19,220,3,1,678,460207
7,4,6,19,220,3,1,678,460207
8,4,6,19,220,2,1,678,460207
9,4,6,19,220,2,1,678,460207
10,4,6,19,220,4,1,678,460207
11,4,6,19,220,4,1,678,460207
12,4,6,19,220,4,1,678,460207
14,4,6,19,220,4,1,678,460207
15,4,6,19,220,5,1,678,460207
16,4,6,19,220,4,1,678,460207
17,4,6,19,220,2,1,678,460207
18,4,6,19,220,1,1,678,460207
19,4,6,19,220,5,1,678,460207
20,4,6,19,220,1,1,678,460207
1,4,6,19,221,3,1,796,460227
2,4,6,19,221,5,1,796,460227
3,4,6,19,221,4,1,796,460227
4,4,6,19,221,4,1,796,460227
5,4,6,19,221,4,1,796,460227
6,4,6,19,221,3,1,796,460227
7,4,6,19,221,3,1,796,460227
8,4,6,19,221,3,1,796,460227
9,4,6,19,221,6,1,796,460227
10,4,6,19,221,3,1,796,460227
11,4,6,19,221,1,1,796,460227
12,4,6,19,221,5,1,796,460227
13,4,6,19,221,1,1,796,460227
14,4,6,19,221,4,1,796,460227
15,4,6,19,221,3,1,796,460227
16,4,6,19,221,3,1,796,460227
17,4,6,19,221,3,1,796,460227
18,4,6,19,221,7,1,796,460227
19,4,6,19,221,2,1,796,460227
20,4,6,19,221,1,1,796,460227
21,4,6,19,221,4,1,796,460227
1,4,6,19,222,6,1,850,460239
2,4,6,19,222,4,1,850,460239
