UPM,VIV_SEL,P1_1,P1_2,TLOC,EST_DIS,UPM_DIS,FACTOR
914160,4,1,1,1,4,244,7434
914160,5,2,1,1,4,244,7434
914316,1,5,1,1,2,245,6390
914316,2,3,1,1,2,245,6390
914316,3,6,1,1,2,245,6390
914316,4,5,1,1,2,245,6390
914316,5,2,1,1,2,245,6390
914518,1,3,1,1,3,246,6046
914518,2,3,1,1,3,246,6046
914518,3,2,1,1,3,246,6046
914518,4,2,1,1,3,246,6046
914518,5,2,1,1,3,246,6046
914557,1,2,1,1,3,247,6937
914557,2,4,1,1,3,247,6937
914557,3,4,1,1,3,247,6937
914557,4,3,1,1,3,247,6937
914557,5,1,1,1,3,247,6937
914838,1,1,1,1,3,248,7893
914838,2,3,1,1,3,248,7893
914838,3,4,1,1,3,248,7893
914838,4,2,1,1,3,248,7893
914838,5,3,1,1,3,248,7893
915230,1,2,1,1,2,249,8660
915230,2,4,1,1,2,249,8660
915230,3,3,1,1,2,249,8660
915230,4,4,1,1,2,249,8660
915230,5,4,1,1,2,249,8660
915748,1,5,1,1,2,250,6476
915748,3,8,1,1,2,250,6476
915748,4,3,1,1,2,250,6476
915748,5,3,1,1,2,250,6476
915859,1,4,1,1,3,251,6824
915859,2,6,1,1,3,251,6824
915859,3,3,1,1,3,251,6824
915859,4,5,1,1,3,251,6824
915859,5,4,1,1,3,251,6824
916237,1,3,1,1,4,252,6280
916237,2,1,1,1,4,252,6280
916237,3,4,1,1,4,252,6280
916237,4,2,1,1,4,252,6280
916237,5,3,1,1,4,252,6280
916272,1,2,1,1,3,253,6918
916272,3,2,1,1,3,253,6918
916272,4,1,1,1,3,253,6918
916272,5,1,1,1,3,253,6918
916440,1,4,1,1,4,254,6793
916440,2,3,1,1,4,254,6793
916440,3,1,1,1,4,254,6793
916440,5,5,1,1,4,254,6793
916551,1,1,1,1,3,255,6274
916551,2,2,1,1,3,255,6274
916551,3,3,1,1,3,255,6274
916551,4,2,1,1,3,255,6274
916551,5,4,1,1,3,255,6274
917253,1,3,1,1,4,256,7467
917253,2,4,1,1,4,256,7467
917253,3,2,1,1,4,256,7467
917253,4,5,1,1,4,256,7467
917253,5,2,1,1,4,256,7467
917266,1,3,1,1,4,257,6070
917266,2,4,1,1,4,257,6070
917266,3,3,1,1,4,257,6070
917347,1,4,1,1,3,258,6156
917347,2,2,2,1,3,258,6156
917347,3,3,1,1,3,258,6156
917347,4,2,1,1,3,258,6156
917347,5,1,1,1,3,258,6156
917564,1,5,1,1,3,259,5245
917564,2,1,1,1,3,259,5245
917564,4,5,1,1,3,259,5245
917564,5,3,1,1,3,259,5245
918181,1,6,1,1,2,260,4929
918181,2,3,1,1,2,260,4929
918181,3,3,1,1,2,260,4929
918181,4,2,1,1,2,260,4929
918396,1,2,1,1,3,261,4105
918396,4,1,1,1,3,261,4105
918797,1,1,1,1,3,262,8898
918797,3,4,1,1,3,262,8898
919478,1,4,1,1,3,263,6716
919478,2,4,1,1,3,263,6716
919478,3,4,1,1,3,263,6716
919478,4,1,1,1,3,263,6716
919478,5,1,1,1,3,263,6716
920538,1,6,1,1,3,264,7041
920538,4,5,1,1,3,264,7041
920538,5,5,1,1,3,264,7041
921043,1,4,1,3,9,265,5868
921043,2,5,1,3,9,265,5868
921043,3,3,1,3,9,265,5868
921043,4,5,1,3,9,265,5868
921132,1,3,1,3,9,266,5040
921132,2,8,1,3,9,266,5040
921132,3,5,1,3,9,266,5040
921132,4,1,1,3,9,266,5040
921132,5,4,1,3,9,266,5040
921161,1,3,1,3,9,267,6044
921161,2,6,1,3,9,267,6044
921161,3,3,1,3,9,267,6044
921161,4,1,1,3,9,267,6044
921161,5,7,1,3,9,267,6044
921196,1,5,1,3,9,268,5819
921196,2,4,1,3,9,268,5819
921196,3,3,1,3,9,268,5819
921196,5,5,1,3,9,268,5819
1000178,4,4,1,1,3,269,5845
1000178,5,3,1,1,3,269,5845
1000269,1,2,1,1,3,270,5624
1000269,2,6,1,1,3,270,5624
1000269,4,6,1,1,3,270,5624
1000269,5,3,1,1,3,270,5624
1000318,1,5,1,1,2,271,7239
1000318,2,7,2,1,2,271,7239
1000318,3,4,1,1,2,271,7239
1000318,4,10,1,1,2,271,7239
1000318,5,8,1,1,2,271,7239
1000321,1,3,1,1,2,272,7359
1000321,2,4,1,1,2,272,7359
1000321,4,7,1,1,2,272,7359
1000321,5,3,1,1,2,272,7359
1000453,1,3,1,1,4,273,6064
1000453,2,5,2,1,4,273,6064
1000453,3,6,1,1,4,273,6064
1000453,4,5,1,1,4,273,6064
1000459,1,3,1,1,3,274,5533
1000459,3,2,1,1,3,274,5533
1000459,4,4,1,1,3,274,5533
1000459,5,2,1,1,3,274,5533
1000470,1,3,1,1,3,275,6096
1000470,2,1,1,1,3,275,6096
1000470,3,3,1,1,3,275,6096
1000470,4,2,1,1,3,275,6096
1000470,5,1,1,1,3,275,6096
1000525,2,2,1,1,2,276,6090
1000525,3,4,1,1,2,276,6090
1000525,4,5,1,1,2,276,6090
1000525,5,7,1,1,2,276,6090
1000555,2,5,1,1,3,277,6414
1000555,3,2,1,1,3,277,6414
1000555,4,11,1,1,3,277,6414
1000555,5,6,1,1,3,277,6414
1000578,2,3,1,1,3,278,5990
1000578,3,6,1,1,3,278,5990
1000578,4,3,1,1,3,278,5990
1000578,5,6,1,1,3,278,5990
1000721,1,7,1,1,3,279,5195
1000721,3,5,1,1,3,279,5195
1000721,4,8,1,1,3,279,5195
1000743,1,2,1,1,2,280,6152
1000743,2,3,1,1,2,280,6152
1000743,3,3,1,1,2,280,6152
1000743,4,4,1,1,2,280,6152
1000749,1,2,1,1,3,281,6429
1000749,2,2,1,1,3,281,6429
1000749,3,3,1,1,3,281,6429
1000749,4,1,1,1,3,281,6429
1000786,1,4,1,1,2,282,6255
1000786,2,2,1,1,2,282,6255
1000786,3,2,1,1,2,282,6255
1000786,4,5,1,1,2,282,6255
1000857,1,3,1,1,3,283,5883
1000857,3,2,1,1,3,283,5883
1000857,4,2,1,1,3,283,5883
1000857,5,3,1,1,3,283,5883
1000862,3,3,1,1,2,284,5788
1000862,4,5,1,1,2,284,5788
1000862,5,3,1,1,2,284,5788
1000961,1,3,1,1,3,285,5393
1000961,2,3,1,1,3,285,5393
1000961,3,4,1,1,3,285,5393
1000961,4,4,1,1,3,285,5393
1000961,5,4,1,1,3,285,5393
1000986,1,3,1,1,2,286,6452
1000986,2,8,2,1,2,286,6452
1000986,3,2,1,1,2,286,6452
1000986,4,1,1,1,2,286,6452
1000986,5,5,1,1,2,286,6452
1001055,1,5,1,1,3,287,6096
1001055,2,2,1,1,3,287,6096
1001055,3,1,1,1,3,287,6096
1001055,4,6,1,1,3,287,6096
1001115,2,1,1,1,3,288,4877
1001115,3,3,1,1,3,288,4877
1001115,4,4,1,1,3,288,4877
1001115,5,4,1,1,3,288,4877
1001133,1,5,1,1,2,289,6343
1001133,2,3,1,1,2,289,6343
1001133,3,4,1,1,2,289,6343
1001133,4,12,2,1,2,289,6343
1001133,5,3,1,1,2,289,6343
1001155,1,4,1,1,4,290,6929
1001155,2,3,1,1,4,290,6929
1001155,3,4,1,1,4,290,6929
1002182,1,2,1,1,2,291,6117
1002182,2,5,1,1,2,291,6117
1002182,4,4,1,1,2,291,6117
1002182,5,2,1,1,2,291,6117
1002196,2,6,1,1,4,292,6284
1002196,4,2,1,1,4,292,6284
1002196,5,4,1,1,4,292,6284
1002316,1,10,1,2,5,293,3883
1002316,2,2,1,2,5,293,3883
1002316,3,1,1,2,5,293,3883
1002316,5,2,1,2,5,293,3883
1002316,7,3,1,2,5,293,3883
1002316,8,8,1,2,5,293,3883
1002316,9,5,1,2,5,293,3883
1002316,11,1,1,2,5,293,3883
1002316,13,3,1,2,5,293,3883
1002316,14,4,1,2,5,293,3883
1002316,15,3,1,2,5,293,3883
1002316,18,2,1,2,5,293,3883
1002316,19,5,1,2,5,293,3883
1002316,20,4,2,2,5,293,3883
1003480,1,4,1,3,9,294,4037
1003480,2,4,1,3,9,294,4037
1003480,3,2,1,3,9,294,4037
1003480,4,4,1,3,9,294,4037
1003480,5,5,1,3,9,294,4037
1003480,7,3,1,3,9,294,4037
1003480,8,3,1,3,9,294,4037
1003480,9,3,1,3,9,294,4037
1003480,11,5,1,3,9,294,4037
1003480,12,3,1,3,9,294,4037
1003480,13,3,1,3,9,294,4037
1003480,14,2,1,3,9,294,4037
1003480,15,7,1,3,9,294,4037
1003480,16,3,1,3,9,294,4037
1003480,17,5,1,3,9,294,4037
1003480,18,4,1,3,9,294,4037
1003480,19,4,1,3,9,294,4037
1003480,20,4,1,3,9,294,4037
1060098,3,4,1,4,12,295,4176
1060098,4,5,1,4,12,295,4176
1060098,5,6,1,4,12,295,4176
1060098,6,3,1,4,12,295,4176
1060098,7,3,1,4,12,295,4176
1060098,8,2,1,4,12,295,4176
1060098,9,6,1,4,12,295,4176
1060098,10,3,1,4,12,295,4176
1060098,11,2,1,4,12,295,4176
1060098,12,6,1,4,12,295,4176
1060098,13,4,1,4,12,295,4176
1060098,14,4,1,4,12,295,4176
1060098,15,2,1,4,12,295,4176
1060098,16,7,1,4,12,295,4176
1060098,17,4,1,4,12,295,4176
1060098,18,2,1,4,12,295,4176
1060098,19,5,1,4,12,295,4176
1060098,20,1,1,4,12,295,4176
1060439,2,4,1,4,11,296,4176
1060439,4,8,1,4,11,296,4176
1060439,5,4,1,4,11,296,4176
1060439,6,6,1,4,11,296,4176
1060439,7,4,1,4,11,296,4176
1060439,11,4,1,4,11,296,4176
1060439,12,4,1,4,11,296,4176
1060439,14,9,1,4,11,296,4176
1060439,15,3,1,4,11,296,4176
1060439,16,1,1,4,11,296,4176
1060439,17,4,1,4,11,296,4176
1060439,18,2,1,4,11,296,4176
1060439,19,3,1,4,11,296,4176
1060439,20,5,1,4,11,296,4176
1102539,2,2,1,1,2,297,4747
1102539,3,2,1,1,2,297,4747
1102539,4,2,1,1,2,297,4747
1102539,5,2,1,1,2,297,4747
1102742,1,6,1,1,2,298,5618
1102742,2,4,1,1,2,298,5618
1102742,3,3,1,1,2,298,5618
1102742,4,3,1,1,2,298,5618
1102742,5,10,2,1,2,298,5618
1102868,1,4,1,1,3,299,5919
1102868,2,3,1,1,3,299,5919
1102868,3,2,1,1,3,299,5919
1102868,4,7,1,1,3,299,5919
1102868,5,5,1,1,3,299,5919
1102947,1,4,1,1,3,300,5574
1102947,2,5,2,1,3,300,5574
1102947,3,4,1,1,3,300,5574
1102947,5,5,1,1,3,300,5574
1103170,1,2,1,1,3,301,5482
1103170,2,3,1,1,3,301,5482
1103170,3,3,1,1,3,301,5482
1103170,4,1,1,1,3,301,5482
1103170,5,3,1,1,3,301,5482
1103232,1,1,1,1,2,302,6390
1103232,2,2,1,1,2,302,6390
1103232,3,4,1,1,2,302,6390
1103232,4,6,1,1,2,302,6390
1103232,5,4,1,1,2,302,6390
1103302,1,2,1,1,2,303,6130
1103302,2,9,2,1,2,303,6130
1103302,4,5,1,1,2,303,6130
1103302,5,5,1,1,2,303,6130
1103347,1,5,1,1,2,304,6447
1103347,2,5,1,1,2,304,6447
1103347,3,7,1,1,2,304,6447
1103347,4,2,1,1,2,304,6447
1103462,1,8,1,1,3,305,5537
1103462,2,3,1,1,3,305,5537
1103462,3,1,1,1,3,305,5537
1103462,4,4,1,1,3,305,5537
1103462,5,5,1,1,3,305,5537
1103680,1,4,1,1,3,306,5588
1103680,2,7,1,1,3,306,5588
1103680,3,4,1,1,3,306,5588
1103680,4,6,1,1,3,306,5588
1103680,5,4,1,1,3,306,5588
1104211,1,4,1,1,3,307,4852
1104211,2,8,2,1,3,307,4852
1104211,3,4,1,1,3,307,4852
1104211,4,5,1,1,3,307,4852
1104211,5,5,1,1,3,307,4852
1104412,1,4,1,1,2,308,6006
1104412,2,4,1,1,2,308,6006
1104412,3,5,1,1,2,308,6006
1104412,4,7,1,1,2,308,6006
1104412,5,3,1,1,2,308,6006
1104463,1,4,1,1,4,309,6996
1104463,2,2,1,1,4,309,6996
1104463,3,2,2,1,4,309,6996
1104463,4,4,1,1,4,309,6996
1104463,5,5,1,1,4,309,6996
1104612,1,4,1,1,2,310,5649
1104612,2,5,1,1,2,310,5649
1104612,3,5,1,1,2,310,5649
1104612,4,6,1,1,2,310,5649
1104612,5,4,1,1,2,310,5649
1104674,1,1,1,1,4,311,6557
1104674,3,3,1,1,4,311,6557
1104674,4,2,1,1,4,311,6557
1104674,5,1,1,1,4,311,6557
1104826,4,2,1,1,4,312,6340
1104826,5,3,1,1,4,312,6340
1105670,1,10,1,2,6,313,6629
1105670,2,5,1,2,6,313,6629
1105670,3,4,1,2,6,313,6629
1105670,4,3,1,2,6,313,6629
1105670,5,7,2,2,6,313,6629
1105670,6,4,1,2,6,313,6629
1105670,7,1,1,2,6,313,6629
1105670,8,4,1,2,6,313,6629
1105670,9,3,1,2,6,313,6629
1105670,11,1,1,2,6,313,6629
1105670,12,3,1,2,6,313,6629
1105670,13,7,1,2,6,313,6629
1105670,14,2,1,2,6,313,6629
1105670,15,2,1,2,6,313,6629
1105670,16,3,1,2,6,313,6629
1105670,17,3,1,2,6,313,6629
1105670,18,3,1,2,6,313,6629
1105670,20,1,1,2,6,313,6629
1106489,1,5,1,2,5,314,4393
1106489,2,2,1,2,5,314,4393
1106489,3,2,1,2,5,314,4393
1106489,4,4,1,2,5,314,4393
1106489,5,6,1,2,5,314,4393
1106489,6,5,1,2,5,314,4393
1106489,7,4,1,2,5,314,4393
1106489,8,2,1,2,5,314,4393
1106489,9,3,1,2,5,314,4393
1106489,10,2,1,2,5,314,4393
1106489,13,3,1,2,5,314,4393
1106489,14,1,1,2,5,314,4393
1106489,15,3,1,2,5,314,4393
1106489,17,6,1,2,5,314,4393
1106489,19,2,1,2,5,314,4393
1106489,20,4,1,2,5,314,4393
1108916,1,4,1,3,9,315,4788
1108916,2,2,1,3,9,315,4788
1108916,3,5,1,3,9,315,4788
1108916,4,2,1,3,9,315,4788
1108916,5,9,1,3,9,315,4788
1108916,6,4,1,3,9,315,4788
1108916,7,4,1,3,9,315,4788
1108916,8,6,1,3,9,315,4788
1108916,9,2,1,3,9,315,4788
1108916,10,4,1,3,9,315,4788
1108916,11,3,1,3,9,315,4788
1108916,12,5,1,3,9,315,4788
1108916,13,6,1,3,9,315,4788
1108916,15,2,1,3,9,315,4788
1108916,17,2,1,3,9,315,4788
1108916,18,3,1,3,9,315,4788
1108916,19,6,1,3,9,315,4788
1108916,20,9,1,3,9,315,4788
1108998,1,2,1,3,9,316,5000
1108998,2,7,1,3,9,316,5000
1108998,3,4,1,3,9,316,5000
1108998,4,4,1,3,9,316,5000
1108998,5,3,1,3,9,316,5000
1108998,6,4,1,3,9,316,5000
1108998,7,3,1,3,9,316,5000
1108998,8,5,1,3,9,316,5000
1108998,10,4,1,3,9,316,5000
1108998,11,2,1,3,9,316,5000
1108998,12,4,1,3,9,316,5000
1108998,13,4,1,3,9,316,5000
1108998,14,4,1,3,9,316,5000
1108998,15,3,1,3,9,316,5000
1108998,16,8,1,3,9,316,5000
1108998,18,4,1,3,9,316,5000
1108998,19,3,1,3,9,316,5000
1108998,20,8,2,3,9,316,5000
1160558,1,6,1,4,11,317,5230
1160558,2,6,1,4,11,317,5230
1160558,3,5,1,4,11,317,5230
1160558,5,4,1,4,11,317,5230
1160558,7,4,1,4,11,317,5230
1160558,8,4,1,4,11,317,5230
1160558,9,6,1,4,11,317,5230
1160558,10,2,1,4,11,317,5230
1160558,11,3,1,4,11,317,5230
1160558,12,4,1,4,11,317,5230
1160558,13,2,1,4,11,317,5230
1160558,14,4,1,4,11,317,5230
1160558,15,4,1,4,11,317,5230
1160558,16,5,1,4,11,317,5230
1160558,17,3,1,4,11,317,5230
1160558,18,4,1,4,11,317,5230
1160558,19,4,1,4,11,317,5230
1161109,2,4,1,4,12,318,4732
1161109,3,4,1,4,12,318,4732
1161109,4,2,1,4,12,318,4732
1161109,5,1,1,4,12,318,4732
1161109,6,2,1,4,12,318,4732
1161109,7,4,1,4,12,318,4732
1161109,8,4,1,4,12,318,4732
1161109,9,4,1,4,12,318,4732
1161109,11,3,1,4,12,318,4732
1161109,12,4,1,4,12,318,4732
1161109,13,3,1,4,12,318,4732
1161109,14,1,1,4,12,318,4732
1161109,15,3,1,4,12,318,4732
1161109,17,4,1,4,12,318,4732
1161109,19,4,1,4,12,318,4732
1161109,20,3,1,4,12,318,4732
1161141,1,2,1,4,12,319,3819
1161141,2,4,1,4,12,319,3819
1161141,3,5,1,4,12,319,3819
1161141,4,2,1,4,12,319,3819
1161141,5,6,1,4,12,319,3819
1161141,6,4,1,4,12,319,3819
1161141,7,2,1,4,12,319,3819
1161141,8,6,1,4,12,319,3819
1161141,9,4,1,4,12,319,3819
1161141,10,3,1,4,12,319,3819
1161141,11,3,1,4,12,319,3819
1161141,13,2,1,4,12,319,3819
1161141,15,2,1,4,12,319,3819
1161141,16,3,1,4,12,319,3819
1161141,17,3,1,4,12,319,3819
1161141,18,3,1,4,12,319,3819
1161141,19,8,1,4,12,319,3819
1161141,20,5,1,4,12,319,3819
1161820,1,4,1,4,11,320,4463
1161820,2,4,1,4,11,320,4463
1161820,3,5,1,4,11,320,4463
1161820,5,4,1,4,11,320,4463
1161820,6,3,1,4,11,320,4463
1161820,9,4,1,4,11,320,4463
1161820,10,2,1,4,11,320,4463
1161820,11,3,1,4,11,320,4463
1161820,13,5,1,4,11,320,4463
1161820,14,5,1,4,11,320,4463
1161820,15,4,1,4,11,320,4463
1161820,19,7,1,4,11,320,4463
1161820,20,3,1,4,11,320,4463
1200105,2,3,1,1,2,321,4727
1200105,3,5,1,1,2,321,4727
1200105,4,4,1,1,2,321,4727
1200105,5,3,1,1,2,321,4727
1200165,1,2,1,1,2,322,5744
1200165,2,2,1,1,2,322,5744
1200165,3,2,1,1,2,322,5744
1200165,5,2,1,1,2,322,5744
1200276,1,4,1,1,2,323,6253
1200276,3,3,1,1,2,323,6253
1200276,5,2,1,1,2,323,6253
1200407,1,6,1,1,2,324,5687
1200407,3,4,1,1,2,324,5687
1200407,4,2,1,1,2,324,5687
1200407,5,3,1,1,2,324,5687
1200446,2,3,1,1,3,325,5857
1200446,3,4,1,1,3,325,5857
1200446,4,5,1,1,3,325,5857
1200446,5,2,1,1,3,325,5857
1200554,1,5,1,1,2,326,4761
1200554,2,5,1,1,2,326,4761
1200554,3,3,1,1,2,326,4761
1200554,4,2,1,1,2,326,4761
1200554,5,5,1,1,2,326,4761
1200862,1,3,1,1,2,327,4126
1200862,2,5,1,1,2,327,4126
1200862,3,2,1,1,2,327,4126
1200862,4,1,1,1,2,327,4126
1200862,5,2,1,1,2,327,4126
1200934,1,3,1,1,2,328,6135
1200934,2,4,1,1,2,328,6135
1200934,3,5,1,1,2,328,6135
1200934,4,5,1,1,2,328,6135
1201138,1,6,1,1,1,329,6805
1201138,2,6,1,1,1,329,6805
1201138,4,6,1,1,1,329,6805
1201138,5,4,1,1,1,329,6805
1201184,1,5,1,1,1,330,6810
1201184,2,4,1,1,1,330,6810
1201184,3,5,1,1,1,330,6810
1201184,4,7,1,1,1,330,6810
1201184,5,4,1,1,1,330,6810
1201224,1,1,1,1,3,331,3863
1201224,4,2,1,1,3,331,3863
1201595,2,5,1,1,2,332,5305
1201595,4,3,1,1,2,332,5305
1203647,1,8,1,2,5,333,4721
1203647,4,5,1,2,5,333,4721
1203647,5,4,1,2,5,333,4721
1203647,6,4,1,2,5,333,4721
1203647,7,1,1,2,5,333,4721
1203647,8,9,1,2,5,333,4721
1203647,9,6,1,2,5,333,4721
1203647,10,1,1,2,5,333,4721
1203647,12,7,1,2,5,333,4721
1203647,14,2,1,2,5,333,4721
1203647,15,12,2,2,5,333,4721
1203647,16,3,1,2,5,333,4721
1203647,17,3,1,2,5,333,4721
1203647,18,1,1,2,5,333,4721
1203647,19,7,1,2,5,333,4721
1204316,1,3,1,3,9,334,3589
1204316,2,2,1,3,9,334,3589
1204316,3,4,1,3,9,334,3589
1204316,4,1,1,3,9,334,3589
1204316,5,8,2,3,9,334,3589
1204316,6,3,1,3,9,334,3589
1204316,7,1,1,3,9,334,3589
1204316,8,7,1,3,9,334,3589
1204316,9,7,1,3,9,334,3589
1204316,10,4,1,3,9,334,3589
1204316,11,5,1,3,9,334,3589
1204316,12,5,1,3,9,334,3589
1204316,13,5,1,3,9,334,3589
1204316,15,3,1,3,9,334,3589
1204316,16,2,1,3,9,334,3589
1204316,17,4,1,3,9,334,3589
1204316,18,2,1,3,9,334,3589
1204316,20,3,1,3,9,334,3589
1204693,1,2,1,3,8,335,5431
1204693,2,2,1,3,8,335,5431
1204693,3,1,1,3,8,335,5431
1204693,4,3,1,3,8,335,5431
1204693,7,4,1,3,8,335,5431
1204693,8,7,1,3,8,335,5431
1204693,10,3,1,3,8,335,5431
1204693,11,5,1,3,8,335,5431
1204693,12,4,1,3,8,335,5431
1204693,13,3,1,3,8,335,5431
1204693,14,4,1,3,8,335,5431
1204693,15,4,1,3,8,335,5431
1204693,16,3,1,3,8,335,5431
1204693,17,5,1,3,8,335,5431
1204693,18,2,1,3,8,335,5431
1204693,19,4,1,3,8,335,5431
1204693,20,4,1,3,8,335,5431
1260092,1,2,1,4,11,336,4087
1260092,2,4,1,4,11,336,4087
1260092,3,2,1,4,11,336,4087
1260092,5,5,1,4,11,336,4087
1260092,8,3,1,4,11,336,4087
1260092,9,3,1,4,11,336,4087
1260092,10,5,1,4,11,336,4087
1260092,11,1,1,4,11,336,4087
1260092,12,6,1,4,11,336,4087
1260092,13,4,1,4,11,336,4087
1260092,14,6,1,4,11,336,4087
1260092,15,5,1,4,11,336,4087
1260092,16,4,1,4,11,336,4087
1260092,18,4,1,4,11,336,4087
1260092,19,2,1,4,11,336,4087
1260092,20,1,1,4,11,336,4087
1260139,1,4,1,4,11,337,5992
1260139,2,3,1,4,11,337,5992
1260139,3,6,1,4,11,337,5992
1260139,4,6,1,4,11,337,5992
1260139,6,5,1,4,11,337,5992
1260139,7,7,1,4,11,337,5992
1260139,8,6,1,4,11,337,5992
1260139,9,3,1,4,11,337,5992
1260139,10,2,1,4,11,337,5992
1260139,11,4,1,4,11,337,5992
1260139,12,3,1,4,11,337,5992
1260139,13,4,1,4,11,337,5992
1260139,14,1,1,4,11,337,5992
1260139,15,6,1,4,11,337,5992
1260139,16,5,1,4,11,337,5992
1260139,17,2,1,4,11,337,5992
1260139,18,4,1,4,11,337,5992
1260139,19,2,1,4,11,337,5992
1260139,20,2,1,4,11,337,5992
1261149,1,5,1,4,11,338,4316
1261149,2,3,1,4,11,338,4316
1261149,3,8,1,4,11,338,4316
1261149,4,9,1,4,11,338,4316
1261149,5,4,1,4,11,338,4316
1261149,6,6,1,4,11,338,4316
1261149,7,3,1,4,11,338,4316
1261149,8,2,1,4,11,338,4316
1261149,10,3,1,4,11,338,4316
1261149,11,6,1,4,11,338,4316
1261149,12,3,1,4,11,338,4316
1261149,13,10,1,4,11,338,4316
1261149,14,2,1,4,11,338,4316
1261149,15,4,1,4,11,338,4316
1261149,17,3,1,4,11,338,4316
1261149,18,2,1,4,11,338,4316
1261149,19,2,1,4,11,338,4316
1261149,20,5,1,4,11,338,4316
1261339,1,3,1,4,11,339,5073
1261339,2,6,1,4,11,339,5073
1261339,3,9,1,4,11,339,5073
1261339,4,8,1,4,11,339,5073
1261339,5,7,1,4,11,339,5073
1261339,7,5,1,4,11,339,5073
1261339,8,7,1,4,11,339,5073
1261339,11,5,1,4,11,339,5073
1261339,12,7,1,4,11,339,5073
1261339,13,3,1,4,11,339,5073
1261339,15,4,1,4,11,339,5073
1261339,16,4,1,4,11,339,5073
1261339,17,5,1,4,11,339,5073
1261339,18,8,1,4,11,339,5073
1261339,19,4,1,4,11,339,5073
1261339,20,4,1,4,11,339,5073
1300078,2,4,1,1,2,340,5031
1300078,3,4,1,1,2,340,5031
1300078,4,6,1,1,2,340,5031
1300078,5,5,1,1,2,340,5031
1300141,1,5,1,1,3,341,4488
1300141,2,3,1,1,3,341,4488
1300141,3,4,1,1,3,341,4488
1300141,4,2,1,1,3,341,4488
1300141,5,4,1,1,3,341,4488
1300187,1,2,1,1,3,342,5622
1300187,2,2,1,1,3,342,5622
1300187,3,4,1,1,3,342,5622
1300187,4,3,1,1,3,342,5622
1300187,5,5,1,1,3,342,5622
1300238,1,4,1,1,4,343,4490
1300238,2,4,1,1,4,343,4490
1300238,3,7,1,1,4,343,4490
1300238,5,1,1,1,4,343,4490
1300279,1,2,1,1,2,344,6035
1300279,2,2,1,1,2,344,6035
1300279,3,6,1,1,2,344,6035
1300279,4,1,1,1,2,344,6035
1300279,5,2,1,1,2,344,6035
1300431,2,2,1,1,3,345,6417
1300431,3,3,1,1,3,345,6417
1300431,4,2,1,1,3,345,6417
1300431,5,3,1,1,3,345,6417
1300764,1,3,1,1,2,346,7123
1300764,2,2,1,1,2,346,7123
1300764,3,3,1,1,2,346,7123
1300764,4,3,1,1,2,346,7123
1300798,1,5,1,1,2,347,5712
1300798,2,3,1,1,2,347,5712
1300798,4,2,1,1,2,347,5712
1300798,5,4,1,1,2,347,5712
1301655,1,5,1,2,5,348,3661
1301655,2,6,1,2,5,348,3661
1301655,3,4,1,2,5,348,3661
1301655,4,6,1,2,5,348,3661
1301655,5,1,1,2,5,348,3661
1301655,6,4,1,2,5,348,3661
1301655,8,3,1,2,5,348,3661
1301655,9,4,1,2,5,348,3661
1301655,10,3,1,2,5,348,3661
1301655,11,1,1,2,5,348,3661
1301655,13,3,1,2,5,348,3661
1301655,15,5,1,2,5,348,3661
1301655,16,4,1,2,5,348,3661
1301655,17,3,1,2,5,348,3661
1301655,18,4,1,2,5,348,3661
1301655,20,2,1,2,5,348,3661
1301723,1,5,1,2,5,349,5063
1301723,2,4,1,2,5,349,5063
1301723,3,4,1,2,5,349,5063
1301723,4,3,1,2,5,349,5063
1301723,5,3,1,2,5,349,5063
1301723,6,1,1,2,5,349,5063
1301723,7,2,1,2,5,349,5063
1301723,8,6,1,2,5,349,5063
1301723,9,5,1,2,5,349,5063
1301723,10,4,1,2,5,349,5063
1301723,11,4,1,2,5,349,5063
1301723,12,2,1,2,5,349,5063
1301723,14,4,1,2,5,349,5063
1301723,15,2,1,2,5,349,5063
1301723,17,4,1,2,5,349,5063
1301723,18,2,1,2,5,349,5063
1301723,19,4,1,2,5,349,5063
1301723,20,5,1,2,5,349,5063
1302620,1,4,1,3,9,350,4760
1302620,3,5,1,3,9,350,4760
1302620,4,2,1,3,9,350,4760
1302620,5,5,1,3,9,350,4760
1302620,6,1,1,3,9,350,4760
1302620,7,6,1,3,9,350,4760
1302620,8,4,1,3,9,350,4760
1302620,9,4,1,3,9,350,4760
1302620,10,4,1,3,9,350,4760
1302620,11,5,1,3,9,350,4760
1302620,13,2,1,3,9,350,4760
1302620,15,1,1,3,9,350,4760
1302620,16,3,1,3,9,350,4760
1302620,17,4,1,3,9,350,4760
1302620,18,6,2,3,9,350,4760
1302620,19,1,1,3,9,350,4760
1302620,20,2,1,3,9,350,4760
1302686,1,1,1,3,9,351,4598
1302686,3,4,1,3,9,351,4598
1302686,4,3,1,3,9,351,4598
1302686,5,4,1,3,9,351,4598
1302686,6,4,1,3,9,351,4598
1302686,7,7,1,3,9,351,4598
1302686,8,3,1,3,9,351,4598
1302686,9,5,1,3,9,351,4598
1302686,10,3,1,3,9,351,4598
1302686,11,4,1,3,9,351,4598
1302686,12,1,1,3,9,351,4598
1302686,13,4,1,3,9,351,4598
1302686,14,5,1,3,9,351,4598
1302686,15,3,1,3,9,351,4598
1302686,16,1,1,3,9,351,4598
1302686,17,7,1,3,9,351,4598
1302686,18,3,1,3,9,351,4598
1302686,19,4,1,3,9,351,4598
