UPM,VIV_SEL,P1_1,P1_2,P1_3,TLOC,EST_DIS,UPM_DIS,FACTOR
0401487,17,06,1,,3,008,00109,04719
0401487,18,01,1,,3,008,00109,04719
0401487,19,08,2,02,3,008,00109,04719
0401487,20,03,1,,3,008,00109,04719
0460158,01,02,1,,4,011,00110,04815
0460158,02,06,1,,4,011,00110,04815
0460158,03,08,1,,4,011,00110,04815
0460158,05,03,1,,4,011,00110,04815
0460158,06,04,1,,4,011,00110,04815
0460158,07,04,1,,4,011,00110,04815
0460158,08,06,1,,4,011,00110,04815
0460158,09,06,1,,4,011,00110,04815
0460158,10,03,1,,4,011,00110,04815
0460158,12,03,1,,4,011,00110,04815
0460158,13,01,1,,4,011,00110,04815
0460158,14,08,1,,4,011,00110,04815
0460158,15,03,1,,4,011,00110,04815
0460158,16,05,1,,4,011,00110,04815
0460158,17,06,1,,4,011,00110,04815
0460158,18,06,1,,4,011,00110,04815
0460158,20,10,1,,4,011,00110,04815
0500556,01,04,1,,1,003,00111,06478
0500556,03,03,1,,1,003,00111,06478
0500556,04,02,1,,1,003,00111,06478
0500556,05,01,1,,1,003,00111,06478
0500569,02,02,1,,1,003,00112,06197
0500569,03,01,1,,1,003,00112,06197
0500569,04,05,1,,1,003,00112,06197
0500569,05,05,1,,1,003,00112,06197
0501395,01,08,1,,1,002,00113,05974
0501395,03,08,2,02,1,002,00113,05974
0501395,04,04,1,,1,002,00113,05974
0501435,01,01,1,,1,004,00114,07019
0501435,02,05,1,,1,004,00114,07019
0501435,03,06,1,,1,004,00114,07019
0501435,04,03,1,,1,004,00114,07019
0501435,05,02,1,,1,004,00114,07019
0501743,01,05,1,,1,004,00115,06498
0501743,02,04,1,,1,004,00115,06498
0501743,03,05,1,,1,004,00115,06498
0501743,05,04,1,,1,004,00115,06498
0501755,01,05,1,,1,003,00116,06068
0501755,02,02,1,,1,003,00116,06068
0501755,03,04,1,,1,003,00116,06068
0501755,04,04,1,,1,003,00116,06068
0501755,05,02,1,,1,003,00116,06068
0501788,01,02,1,,1,002,00117,05843
0501788,02,07,2,02,1,002,00117,05843
0501788,03,04,1,,1,002,00117,05843
0501788,04,05,2,02,1,002,00117,05843
0501788,05,02,1,,1,002,00117,05843
0501849,01,01,1,,1,003,00118,05900
0501849,02,07,1,,1,003,00118,05900
0501849,03,05,1,,1,003,00118,05900
0501849,04,05,1,,1,003,00118,05900
0501849,05,03,1,,1,003,00118,05900
0501883,02,05,1,,1,002,00119,06500
0501883,03,03,1,,1,002,00119,06500
0501883,04,05,1,,1,002,00119,06500
0501883,05,06,1,,1,002,00119,06500
0501933,01,04,1,,1,003,00120,05449
0501933,02,02,1,,1,003,00120,05449
0501933,03,02,1,,1,003,00120,05449
0501933,04,05,1,,1,003,00120,05449
0501933,05,06,2,02,1,003,00120,05449
0501952,01,01,1,,1,002,00121,07024
0501952,02,06,2,02,1,002,00121,07024
0501952,03,03,1,,1,002,00121,07024
0501952,04,04,1,,1,002,00121,07024
0501952,05,06,1,,1,002,00121,07024
0501971,01,08,1,,1,003,00122,06627
0501971,02,02,1,,1,003,00122,06627
0501971,03,03,1,,1,003,00122,06627
0501971,04,02,1,,1,003,00122,06627
0501971,05,05,1,,1,003,00122,06627
0502091,02,01,1,,1,004,00123,07593
0502091,03,04,1,,1,004,00123,07593
0502091,04,04,2,02,1,004,00123,07593
0502342,01,06,1,,1,003,00124,05989
0502342,02,02,1,,1,003,00124,05989
0502342,03,05,1,,1,003,00124,05989
0502342,04,08,1,,1,003,00124,05989
0502342,05,04,1,,1,003,00124,05989
0502813,01,05,1,,1,003,00125,05233
0502813,02,03,1,,1,003,00125,05233
0502813,03,05,1,,1,003,00125,05233
0502813,04,01,1,,1,003,00125,05233
0502813,05,03,1,,1,003,00125,05233
0502989,01,04,1,,1,004,00126,06644
0502989,04,05,1,,1,004,00126,06644
0502989,05,03,1,,1,004,00126,06644
0503020,01,05,1,,1,002,00127,06454
0503020,02,04,1,,1,002,00127,06454
0503020,03,04,1,,1,002,00127,06454
0503020,04,08,2,02,1,002,00127,06454
0503020,05,08,2,02,1,002,00127,06454
0503021,01,06,1,,1,002,00128,07345
0503021,02,08,1,,1,002,00128,07345
0503021,03,03,1,,1,002,00128,07345
0503021,04,03,1,,1,002,00128,07345
0503021,05,06,1,,1,002,00128,07345
0503119,01,05,1,,1,002,00129,05738
0503119,02,04,1,,1,002,00129,05738
0503119,04,02,1,,1,002,00129,05738
0503119,05,04,1,,1,002,00129,05738
0503143,01,04,1,,1,004,00130,06930
0503143,02,02,1,,1,004,00130,06930
0503143,03,04,1,,1,004,00130,06930
0503143,04,04,1,,1,004,00130,06930
0503143,05,02,1,,1,004,00130,06930
0503165,01,02,1,,1,003,00131,05845
0503165,02,03,1,,1,003,00131,05845
0503165,03,05,1,,1,003,00131,05845
0503165,04,03,1,,1,003,00131,05845
0503260,01,04,1,,1,003,00132,06096
0503260,02,04,1,,1,003,00132,06096
0503260,03,02,1,,1,003,00132,06096
0503260,04,04,1,,1,003,00132,06096
0503260,05,04,1,,1,003,00132,06096
0503352,01,03,1,,1,002,00133,06158
0503352,02,05,1,,1,002,00133,06158
0503352,03,03,1,,1,002,00133,06158
0503352,04,03,1,,1,002,00133,06158
0503352,05,05,1,,1,002,00133,06158
0503434,01,04,1,,1,003,00134,06269
0503434,03,04,1,,1,003,00134,06269
0503434,05,06,1,,1,003,00134,06269
0503449,01,01,1,,1,003,00135,06207
0503449,02,01,1,,1,003,00135,06207
0503449,03,03,1,,1,003,00135,06207
0503449,04,07,1,,1,003,00135,06207
0503698,02,01,1,,1,003,00136,05268
0503698,03,07,1,,1,003,00136,05268
0503698,05,04,1,,1,003,00136,05268
0503831,01,06,1,,1,002,00137,05503
0503831,02,04,1,,1,002,00137,05503
0503831,03,04,1,,1,002,00137,05503
0503831,04,03,1,,1,002,00137,05503
0503831,05,05,1,,1,002,00137,05503
0505164,01,04,1,,1,002,00138,08296
0505164,02,08,1,,1,002,00138,08296
0505164,03,05,1,,1,002,00138,08296
0505164,05,05,1,,1,002,00138,08296
0505920,01,07,1,,2,005,00139,04800
0505920,02,04,1,,2,005,00139,04800
0505920,03,04,1,,2,005,00139,04800
0505920,04,03,1,,2,005,00139,04800
0505920,06,03,1,,2,005,00139,04800
0505920,08,04,1,,2,005,00139,04800
0505920,09,06,1,,2,005,00139,04800
0505920,10,06,2,02,2,005,00139,04800
0505920,11,04,1,,2,005,00139,04800
0505920,12,03,1,,2,005,00139,04800
0505920,13,05,1,,2,005,00139,04800
0505920,14,03,1,,2,005,00139,04800
0505920,15,04,1,,2,005,00139,04800
0505920,16,06,1,,2,005,00139,04800
0505920,17,05,1,,2,005,00139,04800
0505920,18,03,1,,2,005,00139,04800
0505920,19,03,1,,2,005,00139,04800
0505920,20,03,1,,2,005,00139,04800
0506324,01,05,1,,2,006,00140,09372
0506324,02,02,1,,2,006,00140,09372
0506324,03,04,1,,2,006,00140,09372
0506324,04,02,1,,2,006,00140,09372
0506324,05,04,1,,2,006,00140,09372
0506324,07,05,1,,2,006,00140,09372
0506324,08,03,1,,2,006,00140,09372
0506324,09,05,1,,2,006,00140,09372
0506324,11,03,1,,2,006,00140,09372
0506324,12,03,1,,2,006,00140,09372
0506324,13,02,1,,2,006,00140,09372
0506324,14,04,1,,2,006,00140,09372
0506324,15,02,1,,2,006,00140,09372
0506324,16,03,1,,2,006,00140,09372
0506324,17,06,1,,2,006,00140,09372
0506324,18,04,1,,2,006,00140,09372
0506324,19,03,1,,2,006,00140,09372
0506324,20,07,1,,2,006,00140,09372
0506691,01,05,1,,3,009,00141,04764
0506691,02,01,1,,3,009,00141,04764
0506691,03,06,1,,3,009,00141,04764
0506691,04,02,1,,3,009,00141,04764
0506691,05,06,1,,3,009,00141,04764
0506691,06,03,1,,3,009,00141,04764
0506691,07,05,1,,3,009,00141,04764
0506691,08,02,1,,3,009,00141,04764
0506691,09,02,1,,3,009,00141,04764
0506691,10,05,1,,3,009,00141,04764
0506691,11,01,1,,3,009,00141,04764
0506691,12,03,1,,3,009,00141,04764
0506691,13,06,1,,3,009,00141,04764
0506691,14,02,1,,3,009,00141,04764
0506691,15,02,1,,3,009,00141,04764
0506691,16,02,1,,3,009,00141,04764
0506691,17,07,1,,3,009,00141,04764
0506691,19,04,1,,3,009,00141,04764
0560283,02,03,1,,4,011,00142,04034
0560283,03,05,1,,4,011,00142,04034
0560283,04,03,1,,4,011,00142,04034
0560283,07,02,1,,4,011,00142,04034
0560283,08,05,1,,4,011,00142,04034
0560283,09,02,1,,4,011,00142,04034
0560283,10,03,1,,4,011,00142,04034
0560283,11,05,1,,4,011,00142,04034
0560283,12,02,1,,4,011,00142,04034
0560283,13,04,1,,4,011,00142,04034
0560283,14,02,1,,4,011,00142,04034
0560283,15,02,1,,4,011,00142,04034
0560283,16,04,1,,4,011,00142,04034
0560283,17,04,1,,4,011,00142,04034
0560283,18,04,1,,4,011,00142,04034
0560283,19,04,1,,4,011,00142,04034
0560283,21,03,1,,4,011,00142,04034
0560283,22,05,1,,4,011,00142,04034
0560283,23,05,1,,4,011,00142,04034
0560437,01,04,1,,4,012,00143,03472
0560437,02,05,1,,4,012,00143,03472
0560437,03,02,1,,4,012,00143,03472
0560437,04,04,1,,4,012,00143,03472
0560437,05,04,1,,4,012,00143,03472
0560437,06,04,1,,4,012,00143,03472
0560437,07,02,1,,4,012,00143,03472
0560437,08,02,1,,4,012,00143,03472
0560437,09,05,1,,4,012,00143,03472
0560437,10,05,1,,4,012,00143,03472
0560437,11,03,1,,4,012,00143,03472
0560437,12,03,1,,4,012,00143,03472
0560437,13,02,1,,4,012,00143,03472
0560437,14,03,1,,4,012,00143,03472
0560437,16,04,1,,4,012,00143,03472
0560437,17,04,1,,4,012,00143,03472
0560437,18,04,1,,4,012,00143,03472
0560437,19,04,1,,4,012,00143,03472
0600030,02,07,1,,1,004,00144,05586
0600030,03,01,1,,1,004,00144,05586
0600030,04,01,1,,1,004,00144,05586
0600135,01,09,1,,1,003,00145,04572
0600135,02,04,1,,1,003,00145,04572
0600135,03,04,1,,1,003,00145,04572
0600135,04,06,1,,1,003,00145,04572
0600135,05,04,1,,1,003,00145,04572
0600164,02,04,1,,1,002,00146,05557
0600164,03,01,1,,1,002,00146,05557
0600164,04,02,1,,1,002,00146,05557
0600164,05,04,1,,1,002,00146,05557
0600278,01,04,1,,1,003,00147,04973
0600278,02,05,1,,1,003,00147,04973
0600278,03,04,1,,1,003,00147,04973
0600278,04,02,1,,1,003,00147,04973
0600309,01,02,1,,1,002,00148,05242
0600309,03,07,1,,1,002,00148,05242
0600309,04,05,1,,1,002,00148,05242
0600331,01,03,1,,1,002,00149,05758
0600331,02,04,1,,1,002,00149,05758
0600331,04,03,1,,1,002,00149,05758
0600331,05,02,1,,1,002,00149,05758
0600365,02,04,1,,1,002,00150,06074
0600365,03,04,1,,1,002,00150,06074
0600365,04,04,1,,1,002,00150,06074
0600365,05,04,1,,1,002,00150,06074
0600474,02,03,1,,1,003,00151,04945
0600474,03,05,1,,1,003,00151,04945
0600474,04,05,1,,1,003,00151,04945
0600537,01,03,1,,1,002,00152,05548
0600537,02,05,1,,1,002,00152,05548
0600537,03,02,1,,1,002,00152,05548
0600537,05,05,1,,1,002,00152,05548
0600598,01,04,1,,1,003,00153,06264
0600598,02,06,1,,1,003,00153,06264
0600598,03,06,1,,1,003,00153,06264
0600598,04,04,1,,1,003,00153,06264
0600598,05,04,1,,1,003,00153,06264
0600694,01,03,1,,1,002,00154,05825
0600694,02,05,1,,1,002,00154,05825
0600694,03,04,1,,1,002,00154,05825
0600694,04,05,1,,1,002,00154,05825
0600712,01,06,1,,1,004,00155,06760
0600712,02,04,1,,1,004,00155,06760
0600712,03,04,1,,1,004,00155,06760
0600712,04,04,1,,1,004,00155,06760
0600712,05,03,1,,1,004,00155,06760
0600738,01,01,1,,1,002,00156,06613
0600738,03,01,1,,1,002,00156,06613
0600738,04,04,1,,1,002,00156,06613
0600738,05,02,1,,1,002,00156,06613
0600793,01,04,1,,1,002,00157,05469
0600793,02,09,1,,1,002,00157,05469
0600793,03,05,1,,1,002,00157,05469
0600793,04,02,1,,1,002,00157,05469
0600793,05,04,1,,1,002,00157,05469
0600899,01,03,1,,1,003,00158,05537
0600899,02,02,1,,1,003,00158,05537
0600899,03,06,1,,1,003,00158,05537
0600899,04,08,1,,1,003,00158,05537
0600899,05,02,1,,1,003,00158,05537
0600912,01,02,1,,1,002,00159,04679
0600912,03,01,1,,1,002,00159,04679
0600912,05,05,1,,1,002,00159,04679
0600929,01,04,1,,1,003,00160,05262
0600929,03,01,1,,1,003,00160,05262
0600929,05,05,1,,1,003,00160,05262
0600971,01,02,1,,1,004,00161,05233
0600971,02,04,1,,1,004,00161,05233
0600971,03,01,1,,1,004,00161,05233
0600971,04,02,1,,1,004,00161,05233
0600971,05,03,1,,1,004,00161,05233
0601097,01,04,1,,1,004,00162,05999
0601097,02,03,1,,1,004,00162,05999
0601097,03,05,1,,1,004,00162,05999
0601097,04,05,1,,1,004,00162,05999
0601097,05,02,1,,1,004,00162,05999
0601107,01,04,1,,1,004,00163,06164
0601107,02,02,1,,1,004,00163,06164
0601107,03,01,1,,1,004,00163,06164
0601107,04,03,1,,1,004,00163,06164
0601107,05,05,1,,1,004,00163,06164
0601129,01,04,1,,1,002,00164,06619
0601129,02,01,1,,1,002,00164,06619
0601129,03,05,1,,1,002,00164,06619
0601129,05,02,1,,1,002,00164,06619
0601135,01,03,1,,1,004,00165,06470
0601135,02,04,1,,1,004,00165,06470
0601135,04,04,1,,1,004,00165,06470
0601135,05,01,1,,1,004,00165,06470
0601160,01,04,1,,1,003,00166,04922
0601160,02,03,1,,1,003,00166,04922
0601160,03,03,1,,1,003,00166,04922
0601160,04,03,1,,1,003,00166,04922
0601160,05,04,1,,1,003,00166,04922
0601246,01,02,1,,1,002,00167,07260
0601246,02,04,1,,1,002,00167,07260
0601246,04,07,1,,1,002,00167,07260
0601398,01,04,1,,2,005,00168,04518
0601398,02,07,1,,2,005,00168,04518
0601398,04,05,1,,2,005,00168,04518
0601398,05,05,1,,2,005,00168,04518
0601398,06,05,1,,2,005,00168,04518
0601398,07,04,1,,2,005,00168,04518
0601398,08,06,1,,2,005,00168,04518
0601398,09,03,1,,2,005,00168,04518
0601398,10,02,1,,2,005,00168,04518
0601398,11,04,1,,2,005,00168,04518
0601398,12,03,1,,2,005,00168,04518
0601398,13,03,1,,2,005,00168,04518
0601398,14,03,1,,2,005,00168,04518
0601398,15,06,1,,2,005,00168,04518
0601398,16,06,1,,2,005,00168,04518
0601398,17,01,1,,2,005,00168,04518
0601398,18,01,1,,2,005,00168,04518
0601398,19,06,1,,2,005,00168,04518
0601398,20,04,1,,2,005,00168,04518
0601435,01,04,1,,3,009,00169,03938
0601435,02,01,1,,3,009,00169,03938
0601435,03,09,1,,3,009,00169,03938
0601435,04,09,2,02,3,009,00169,03938
0601435,05,02,1,,3,009,00169,03938
0601435,06,04,1,,3,009,00169,03938
0601435,07,03,1,,3,009,00169,03938
0601435,08,02,1,,3,009,00169,03938
0601435,09,05,1,,3,009,00169,03938
0601435,10,06,1,,3,009,00169,03938
0601435,11,05,1,,3,009,00169,03938
0601435,13,04,1,,3,009,00169,03938
0601435,16,04,1,,3,009,00169,03938
0601435,17,02,1,,3,009,00169,03938
0601435,18,02,1,,3,009,00169,03938
0601435,19,06,1,,3,009,00169,03938
0601435,20,02,1,,3,009,00169,03938
0601470,01,05,1,,3,009,00170,04020
0601470,02,05,1,,3,009,00170,04020
0601470,04,05,1,,3,009,00170,04020
0601470,05,02,1,,3,009,00170,04020
0601470,06,03,1,,3,009,00170,04020
0601470,07,01,1,,3,009,00170,04020
0601470,08,01,1,,3,009,00170,04020
0601470,10,02,1,,3,009,00170,04020
0601470,12,01,1,,3,009,00170,04020
0601470,14,02,1,,3,009,00170,04020
0601470,15,03,1,,3,009,00170,04020
0601470,16,07,1,,3,009,00170,04020
0601470,17,06,1,,3,009,00170,04020
0601470,18,04,1,,3,009,00170,04020
0601470,19,04,1,,3,009,00170,04020
0601470,20,03,1,,3,009,00170,04020
0660023,01,04,1,,4,012,00171,04265
0660023,03,03,1,,4,012,00171,04265
0660023,05,05,1,,4,012,00171,04265
0660023,08,02,1,,4,012,00171,04265
0660023,09,04,1,,4,012,00171,04265
0660023,10,04,1,,4,012,00171,04265
0660023,11,03,1,,4,012,00171,04265
0660023,12,02,1,,4,012,00171,04265
0660023,13,03,1,,4,012,00171,04265
0660023,14,05,1,,4,012,00171,04265
0660023,15,03,1,,4,012,00171,04265
0660023,16,03,1,,4,012,00171,04265
0660023,17,06,1,,4,012,00171,04265
0660023,18,02,1,,4,012,00171,04265
0660023,19,03,1,,4,012,00171,04265
0660023,20,02,1,,4,012,00171,04265
0701374,01,04,1,,1,002,00172,04864
0701374,02,05,1,,1,002,00172,04864
0701374,03,03,1,,1,002,00172,04864
0701374,04,03,1,,1,002,00172,04864
0701374,05,03,1,,1,002,00172,04864
0701470,01,04,1,,1,003,00173,06396
0701470,02,07,1,,1,003,00173,06396
0701470,03,03,1,,1,003,00173,06396
0701470,04,04,1,,1,003,00173,06396
0701470,05,04,1,,1,003,00173,06396
0701495,01,01,1,,1,002,00174,07128
0701495,02,03,1,,1,002,00174,07128
0701495,04,06,2,02,1,002,00174,07128
0701495,05,03,1,,1,002,00174,07128
0701577,01,02,2,02,1,002,00175,06613
0701577,02,04,1,,1,002,00175,06613
0701577,03,03,1,,1,002,00175,06613
0701577,04,09,1,,1,002,00175,06613
0701577,05,05,1,,1,002,00175,06613
0701827,02,02,1,,1,003,00176,05217
0701827,03,03,1,,1,003,00176,05217
0701827,05,05,1,,1,003,00176,05217
0702057,01,05,1,,1,002,00177,05827
0702057,02,05,1,,1,002,00177,05827
0702057,03,04,1,,1,002,00177,05827
0702057,04,06,1,,1,002,00177,05827
0702149,01,05,1,,1,001,00178,08069
0702149,02,03,1,,1,001,00178,08069
0702149,03,10,1,,1,001,00178,08069
0702149,04,03,1,,1,001,00178,08069
0702149,05,04,1,,1,001,00178,08069
0702179,01,03,1,,1,004,00179,07447
0702179,02,04,1,,1,004,00179,07447
0702179,03,04,1,,1,004,00179,07447
0702179,04,05,1,,1,004,00179,07447
0702179,05,02,1,,1,004,00179,07447
0703343,01,07,1,,2,005,00180,04791
0703343,02,02,1,,2,005,00180,04791
0703343,03,04,1,,2,005,00180,04791
0703343,04,04,1,,2,005,00180,04791
0703343,05,02,1,,2,005,00180,04791
0703343,06,05,1,,2,005,00180,04791
0703343,08,05,1,,2,005,00180,04791
0703343,09,07,1,,2,005,00180,04791
0703343,11,02,1,,2,005,00180,04791
0703343,12,03,1,,2,005,00180,04791
0703343,13,04,1,,2,005,00180,04791
0703343,14,03,1,,2,005,00180,04791
0703343,15,05,1,,2,005,00180,04791
0703343,17,05,1,,2,005,00180,04791
0703343,18,04,1,,2,005,00180,04791
0703447,01,06,1,,3,009,00181,04811
0703447,02,05,1,,3,009,00181,04811
0703447,04,06,1,,3,009,00181,04811
0703447,05,06,1,,3,009,00181,04811
0703447,06,04,1,,3,009,00181,04811
0703447,08,05,1,,3,009,00181,04811
0703447,09,07,1,,3,009,00181,04811
0703447,10,01,1,,3,009,00181,04811
0703447,11,03,1,,3,009,00181,04811
0703447,12,01,1,,3,009,00181,04811
0703447,13,05,1,,3,009,00181,04811
0703447,14,06,1,,3,009,00181,04811
0703447,15,02,1,,3,009,00181,04811
0703447,16,08,1,,3,009,00181,04811
0703447,17,02,1,,3,009,00181,04811
0703447,18,05,1,,3,009,00181,04811
0703447,19,03,1,,3,009,00181,04811
0703447,20,05,1,,3,009,00181,04811
0703481,01,08,2,02,3,008,00182,05638
0703481,02,05,1,,3,008,00182,05638
0703481,03,03,1,,3,008,00182,05638
0703481,04,08,1,,3,008,00182,05638
0703481,05,03,1,,3,008,00182,05638
0703481,06,04,2,02,3,008,00182,05638
0703481,07,03,1,,3,008,00182,05638
0703481,08,02,1,,3,008,00182,05638
0703481,09,10,1,,3,008,00182,05638
0703481,10,03,1,,3,008,00182,05638
0703481,11,03,1,,3,008,00182,05638
0703481,12,04,1,,3,008,00182,05638
0703481,13,03,1,,3,008,00182,05638
0703481,15,03,1,,3,008,00182,05638
0703481,16,06,1,,3,008,00182,05638
0703481,17,07,1,,3,008,00182,05638
0703481,18,03,1,,3,008,00182,05638
0703481,19,02,1,,3,008,00182,05638
0703481,20,03,1,,3,008,00182,05638
0760732,01,04,1,,4,011,00183,07002
0760732,02,02,1,,4,011,00183,07002
0760732,03,05,1,,4,011,00183,07002
0760732,04,01,1,,4,011,00183,07002
0760732,05,07,1,,4,011,00183,07002
0760732,06,04,1,,4,011,00183,07002
0760732,07,04,1,,4,011,00183,07002
0760732,08,07,1,,4,011,00183,07002
0760732,09,09,1,,4,011,00183,07002
0760732,11,08,1,,4,011,00183,07002
0760732,12,11,1,,4,011,00183,07002
0760732,13,03,1,,4,011,00183,07002
0760732,14,04,1,,4,011,00183,07002
0760732,15,06,1,,4,011,00183,07002
0760732,16,02,1,,4,011,00183,07002
0760732,17,05,1,,4,011,00183,07002
0760732,18,01,1,,4,011,00183,07002
0760732,19,08,1,,4,011,00183,07002
0760732,20,08,1,,4,011,00183,07002
0760732,21,06,1,,4,011,00183,07002
0760856,01,08,1,,4,011,00184,05542
0760856,03,05,1,,4,011,00184,05542
0760856,04,05,1,,4,011,00184,05542
0760856,05,02,1,,4,011,00184,05542
0760856,06,06,1,,4,011,00184,05542
0760856,07,06,1,,4,011,00184,05542
0760856,08,06,1,,4,011,00184,05542
0760856,09,06,1,,4,011,00184,05542
0760856,10,07,1,,4,011,00184,05542
0760856,11,08,1,,4,011,00184,05542
0760856,12,01,1,,4,011,00184,05542
0760856,13,01,1,,4,011,00184,05542
0760856,15,03,1,,4,011,00184,05542
0760856,16,05,1,,4,011,00184,05542
0760856,17,04,1,,4,011,00184,05542
0760856,18,05,1,,4,011,00184,05542
0760856,19,07,1,,4,011,00184,05542
0760856,20,04,1,,4,011,00184,05542
0761719,01,02,1,,4,011,00185,04872
0761719,02,06,1,,4,011,00185,04872
0761719,03,07,1,,4,011,00185,04872
0761719,04,05,1,,4,011,00185,04872
0761719,05,03,1,,4,011,00185,04872
0761719,06,04,1,,4,011,00185,04872
0761719,07,12,1,,4,011,00185,04872
0761719,08,05,1,,4,011,00185,04872
0761719,09,07,1,,4,011,00185,04872
0761719,10,03,1,,4,011,00185,04872
0761719,11,04,1,,4,011,00185,04872
0761719,12,07,1,,4,011,00185,04872
0761719,14,03,1,,4,011,00185,04872
0761719,15,03,1,,4,011,00185,04872
0761719,16,03,1,,4,011,00185,04872
0761719,17,03,1,,4,011,00185,04872
0761719,20,03,1,,4,011,00185,04872
0762482,01,04,1,,4,011,00186,05084
0762482,02,03,1,,4,011,00186,05084
0762482,03,07,1,,4,011,00186,05084
0762482,04,05,1,,4,011,00186,05084
0762482,05,06,2,02,4,011,00186,05084
0762482,06,02,1,,4,011,00186,05084
0762482,07,04,1,,4,011,00186,05084
0762482,09,07,1,,4,011,00186,05084
0762482,10,05,1,,4,011,00186,05084
0762482,11,04,1,,4,011,00186,05084
0762482,13,01,1,,4,011,00186,05084
0762482,14,01,1,,4,011,00186,05084
0762482,16,05,1,,4,011,00186,05084
0762482,17,04,1,,4,011,00186,05084
0762482,18,06,1,,4,011,00186,05084
0762482,19,06,1,,4,011,00186,05084
0762482,20,02,1,,4,011,00186,05084
0762482,21,09,1,,4,011,00186,05084
0762487,01,09,1,,4,011,00187,06220
0762487,02,08,1,,4,011,00187,06220
0762487,03,05,1,,4,011,00187,06220
0762487,04,07,1,,4,011,00187,06220
0762487,05,08,1,,4,011,00187,06220
0762487,06,07,1,,4,011,00187,06220
0762487,07,03,1,,4,011,00187,06220
0762487,09,09,1,,4,011,00187,06220
0762487,10,02,1,,4,011,00187,06220
0762487,11,06,1,,4,011,00187,06220
0762487,12,03,1,,4,011,00187,06220
0762487,13,06,1,,4,011,00187,06220
0762487,14,05,1,,4,011,00187,06220
0762487,15,03,1,,4,011,00187,06220
0762487,16,02,1,,4,011,00187,06220
0762487,17,09,1,,4,011,00187,06220
0762487,18,02,1,,4,011,00187,06220
0800192,01,01,1,,1,003,00188,05898
0800192,02,04,1,,1,003,00188,05898
0800192,03,01,1,,1,003,00188,05898
0800192,04,06,1,,1,003,00188,05898
0800192,05,04,1,,1,003,00188,05898
0800257,01,02,1,,1,002,00189,07332
0800257,02,03,1,,1,002,00189,07332
0800257,03,03,1,,1,002,00189,07332
0800576,01,06,1,,1,003,00190,05602
0800576,02,03,1,,1,003,00190,05602
0800576,03,03,1,,1,003,00190,05602
0800576,04,03,1,,1,003,00190,05602
0800576,05,06,1,,1,003,00190,05602
0800694,01,08,1,,1,003,00191,05930
0800694,02,04,1,,1,003,00191,05930
0800694,03,04,1,,1,003,00191,05930
0800694,04,03,1,,1,003,00191,05930
0800745,01,04,1,,1,003,00192,05755
0800745,02,04,1,,1,003,00192,05755
0800745,03,02,1,,1,003,00192,05755
0800745,04,01,1,,1,003,00192,05755
0800745,05,01,1,,1,003,00192,05755
0800904,01,02,1,,1,003,00193,06244
0800904,02,03,1,,1,003,00193,06244
0800904,03,03,1,,1,003,00193,06244
0800904,04,03,1,,1,003,00193,06244
0800904,05,03,1,,1,003,00193,06244
0801141,01,02,1,,1,004,00194,06281
0801141,02,04,1,,1,004,00194,06281
0801141,03,02,1,,1,004,00194,06281
0801465,01,04,1,,1,002,00195,05795
0801465,02,03,1,,1,002,00195,05795
0801465,03,03,1,,1,002,00195,05795
0801465,05,04,1,,1,002,00195,05795
0801551,01,03,1,,1,003,00196,05437
0801551,02,03,1,,1,003,00196,05437
0801551,03,02,1,,1,003,00196,05437
0801551,04,02,1,,1,003,00196,05437
0801551,05,05,1,,1,003,00196,05437
0801943,01,05,1,,1,002,00197,05715
0801943,02,04,1,,1,002,00197,05715
