UPM,VIV_SEL,HOGAR,N_REN,SEXO,EDAD,TLOC,EST_DIS,UPM_DIS,FACTOR
0160084,15,01,01,1,29,4,012,00028,04994
0160084,15,01,02,2,29,4,012,00028,04994
0160084,15,01,03,2,12,4,012,00028,04994
0160084,15,01,04,1,09,4,012,00028,04994
0160084,15,01,05,2,02,4,012,00028,04994
0160084,16,01,01,1,73,4,012,00028,04994
0160084,16,01,02,2,65,4,012,00028,04994
0160084,17,01,01,1,46,4,012,00028,04994
0160084,17,01,02,2,42,4,012,00028,04994
0160084,17,01,03,1,15,4,012,00028,04994
0160084,17,01,04,2,10,4,012,00028,04994
0160084,20,01,01,1,32,4,012,00028,04994
0160084,20,01,02,2,28,4,012,00028,04994
0160084,20,01,03,1,08,4,012,00028,04994
0160084,20,01,04,1,00,4,012,00028,04994
0200070,01,01,01,2,45,1,003,00029,05803
0200070,01,01,02,2,73,1,003,00029,05803
0200070,01,01,03,2,22,1,003,00029,05803
0200070,01,01,04,2,20,1,003,00029,05803
0200070,02,01,01,1,46,1,003,00029,05803
0200070,02,01,02,2,41,1,003,00029,05803
0200070,02,01,03,1,16,1,003,00029,05803
0200070,03,01,01,1,48,1,003,00029,05803
0200070,03,01,02,2,74,1,003,00029,05803
0200070,04,01,01,1,38,1,003,00029,05803
0200070,04,01,02,2,70,1,003,00029,05803
0200070,05,01,01,2,60,1,003,00029,05803
0200070,05,01,02,1,60,1,003,00029,05803
0200637,02,01,01,1,55,1,003,00030,06762
0200637,02,01,02,2,52,1,003,00030,06762
0200637,02,01,03,2,30,1,003,00030,06762
0200637,02,01,04,2,13,1,003,00030,06762
0200637,02,01,05,2,07,1,003,00030,06762
0200637,02,01,06,1,01,1,003,00030,06762
0200637,02,01,07,1,30,1,003,00030,06762
0200637,03,01,01,1,73,1,003,00030,06762
0200637,03,01,02,2,42,1,003,00030,06762
0200637,03,01,03,1,21,1,003,00030,06762
0200637,03,01,04,1,15,1,003,00030,06762
0200637,04,01,01,1,33,1,003,00030,06762
0200637,04,01,02,2,33,1,003,00030,06762
0200637,04,01,03,1,14,1,003,00030,06762
0200637,04,01,04,2,13,1,003,00030,06762
0200637,04,01,05,2,09,1,003,00030,06762
0200637,04,01,06,1,06,1,003,00030,06762
0200706,01,01,01,1,39,1,003,00031,05772
0200706,01,01,02,2,30,1,003,00031,05772
0200706,01,01,03,1,45,1,003,00031,05772
0200706,01,01,04,2,11,1,003,00031,05772
0200706,01,01,05,1,02,1,003,00031,05772
0200706,02,01,01,2,69,1,003,00031,05772
0200706,02,01,02,2,32,1,003,00031,05772
0200706,02,01,03,1,12,1,003,00031,05772
0200706,02,01,04,1,09,1,003,00031,05772
0200706,02,01,05,1,04,1,003,00031,05772
0200706,03,01,01,1,35,1,003,00031,05772
0200706,03,01,02,2,37,1,003,00031,05772
0200706,03,01,03,1,15,1,003,00031,05772
0200706,03,01,04,1,12,1,003,00031,05772
0200706,03,01,05,2,06,1,003,00031,05772
0200706,04,01,01,1,75,1,003,00031,05772
0200706,04,01,02,1,77,1,003,00031,05772
0200706,04,01,03,1,20,1,003,00031,05772
0200706,04,01,04,2,32,1,003,00031,05772
0200706,04,01,05,2,15,1,003,00031,05772
0200706,05,01,01,1,52,1,003,00031,05772
0200706,05,01,02,1,16,1,003,00031,05772
0201002,01,01,01,1,50,1,003,00032,05288
0201002,01,01,02,1,22,1,003,00032,05288
0201002,01,01,03,2,20,1,003,00032,05288
0201002,02,01,01,2,46,1,003,00032,05288
0201002,02,01,02,1,17,1,003,00032,05288
0201002,02,01,03,1,07,1,003,00032,05288
0201002,03,01,01,2,86,1,003,00032,05288
0201002,03,01,02,1,69,1,003,00032,05288
0201002,03,01,03,1,51,1,003,00032,05288
0201002,03,01,04,1,52,1,003,00032,05288
0201002,04,01,01,2,69,1,003,00032,05288
0201002,04,01,02,1,32,1,003,00032,05288
0201002,05,01,01,2,47,1,003,00032,05288
0201002,05,01,02,2,21,1,003,00032,05288
0201002,05,01,03,2,13,1,003,00032,05288
0201002,05,01,04,2,11,1,003,00032,05288
0201002,05,01,05,2,05,1,003,00032,05288
0201008,01,01,01,2,51,1,003,00033,04766
0201008,02,01,01,1,64,1,003,00033,04766
0201008,02,01,02,2,62,1,003,00033,04766
0201008,03,01,01,2,71,1,003,00033,04766
0201008,03,01,02,2,46,1,003,00033,04766
0201008,03,01,03,1,12,1,003,00033,04766
0201008,04,01,01,1,31,1,003,00033,04766
0201008,04,01,02,2,28,1,003,00033,04766
0201008,04,01,03,2,04,1,003,00033,04766
0201008,05,01,01,2,37,1,003,00033,04766
0201008,05,01,02,2,73,1,003,00033,04766
0201008,05,01,03,2,21,1,003,00033,04766
0201008,05,01,04,2,20,1,003,00033,04766
0201008,05,01,05,2,17,1,003,00033,04766
0201008,05,01,06,1,11,1,003,00033,04766
0201008,05,01,07,1,06,1,003,00033,04766
0201008,05,01,08,1,47,1,003,00033,04766
0201077,01,01,01,2,56,1,003,00034,04877
0201077,02,01,01,1,43,1,003,00034,04877
0201077,02,01,02,2,38,1,003,00034,04877
0201077,02,01,03,2,17,1,003,00034,04877
0201077,02,01,04,2,13,1,003,00034,04877
0201077,02,01,05,2,12,1,003,00034,04877
0201077,03,01,01,1,45,1,003,00034,04877
0201077,03,01,02,2,46,1,003,00034,04877
0201077,03,01,03,2,21,1,003,00034,04877
0201077,03,01,04,1,16,1,003,00034,04877
0201077,03,01,05,1,01,1,003,00034,04877
0201077,04,01,01,1,40,1,003,00034,04877
0201077,04,01,02,2,49,1,003,00034,04877
0201077,04,01,03,1,10,1,003,00034,04877
0201077,04,01,04,1,18,1,003,00034,04877
0201077,05,01,01,2,25,1,003,00034,04877
0202089,01,01,01,1,32,1,002,00035,06507
0202089,01,01,02,2,25,1,002,00035,06507
0202089,01,01,03,1,08,1,002,00035,06507
0202089,03,01,01,1,50,1,002,00035,06507
0202089,03,01,02,2,48,1,002,00035,06507
0202089,04,01,01,1,54,1,002,00035,06507
0202089,04,01,02,2,79,1,002,00035,06507
0202089,04,01,03,2,47,1,002,00035,06507
0202089,05,01,01,1,46,1,002,00035,06507
0202089,05,01,02,2,45,1,002,00035,06507
0202089,05,01,03,2,18,1,002,00035,06507
0202089,05,01,04,2,00,1,002,00035,06507
0202460,01,01,01,1,40,1,004,00036,06885
0202460,01,01,02,2,36,1,004,00036,06885
0202460,01,01,03,1,12,1,004,00036,06885
0202460,01,01,04,1,09,1,004,00036,06885
0202460,02,01,01,1,51,1,004,00036,06885
0202460,02,01,02,2,49,1,004,00036,06885
0202460,02,01,03,1,24,1,004,00036,06885
0202460,02,01,04,1,24,1,004,00036,06885
0202460,02,01,05,1,11,1,004,00036,06885
0202460,03,01,01,1,49,1,004,00036,06885
0202460,03,01,02,2,19,1,004,00036,06885
0202460,03,01,03,2,17,1,004,00036,06885
0202460,03,01,04,2,19,1,004,00036,06885
0202460,04,01,01,1,56,1,004,00036,06885
0202460,04,01,02,2,56,1,004,00036,06885
0202460,04,01,03,2,22,1,004,00036,06885
0202460,04,01,04,2,27,1,004,00036,06885
0202460,05,01,01,1,50,1,004,00036,06885
0202460,05,01,02,2,49,1,004,00036,06885
0202460,05,01,03,1,20,1,004,00036,06885
0202909,02,01,01,1,29,1,002,00037,04001
0202909,02,01,02,2,31,1,002,00037,04001
0202909,02,01,03,1,07,1,002,00037,04001
0202909,02,01,04,2,02,1,002,00037,04001
0202909,03,01,01,2,57,1,002,00037,04001
0202909,03,01,02,1,57,1,002,00037,04001
0202909,03,01,03,1,33,1,002,00037,04001
0202909,03,01,04,2,27,1,002,00037,04001
0202909,03,01,05,2,07,1,002,00037,04001
0202909,03,01,06,2,01,1,002,00037,04001
0202909,04,01,01,1,30,1,002,00037,04001
0202909,04,01,02,2,28,1,002,00037,04001
0202909,04,01,03,1,09,1,002,00037,04001
0202909,04,01,04,1,04,1,002,00037,04001
0203131,01,01,01,1,27,1,004,00038,06557
0203131,01,01,02,2,28,1,004,00038,06557
0203131,01,01,03,2,05,1,004,00038,06557
0203131,02,01,01,1,28,1,004,00038,06557
0203131,03,01,01,1,39,1,004,00038,06557
0203131,03,01,02,2,34,1,004,00038,06557
0203131,03,01,03,1,02,1,004,00038,06557
0203131,04,01,01,1,31,1,004,00038,06557
0203131,04,01,02,2,43,1,004,00038,06557
0203131,05,01,01,2,46,1,004,00038,06557
0203131,05,01,02,2,24,1,004,00038,06557
0203154,03,01,01,2,42,1,002,00039,05188
0203154,03,01,02,1,55,1,002,00039,05188
0203154,03,01,03,2,06,1,002,00039,05188
0203154,05,01,01,1,28,1,002,00039,05188
0203154,05,01,02,2,22,1,002,00039,05188
0203154,05,01,03,2,06,1,002,00039,05188
0203193,02,01,01,1,85,1,002,00040,06164
0203193,02,01,02,2,79,1,002,00040,06164
0203193,02,01,03,1,41,1,002,00040,06164
0203193,02,01,04,2,45,1,002,00040,06164
0203193,02,01,05,1,77,1,002,00040,06164
0203193,02,01,06,1,10,1,002,00040,06164
0203193,03,01,01,1,31,1,002,00040,06164
0203193,03,01,02,2,31,1,002,00040,06164
0203193,03,01,03,2,08,1,002,00040,06164
0203193,05,01,01,1,41,1,002,00040,06164
0203193,05,01,02,1,74,1,002,00040,06164
0203193,05,01,03,2,59,1,002,00040,06164
0203283,01,01,01,1,41,1,004,00041,05814
0203283,01,01,02,2,41,1,004,00041,05814
0203283,01,01,03,1,08,1,004,00041,05814
0203283,02,01,01,1,52,1,004,00041,05814
0203283,02,01,02,2,49,1,004,00041,05814
0203283,03,01,01,1,52,1,004,00041,05814
0203283,03,01,02,2,48,1,004,00041,05814
0203283,03,01,03,1,14,1,004,00041,05814
0203283,03,01,04,2,24,1,004,00041,05814
0203283,04,01,01,1,50,1,004,00041,05814
0203283,04,01,02,2,51,1,004,00041,05814
0203283,04,01,03,1,21,1,004,00041,05814
0203283,04,01,04,2,18,1,004,00041,05814
0203283,05,01,01,2,41,1,004,00041,05814
0203283,05,01,02,2,67,1,004,00041,05814
0203283,05,01,03,1,38,1,004,00041,05814
0203283,05,01,04,2,37,1,004,00041,05814
0203283,05,01,05,2,61,1,004,00041,05814
0203283,05,01,06,2,08,1,004,00041,05814
0203283,05,01,07,2,04,1,004,00041,05814
0203283,05,01,08,2,02,1,004,00041,05814
0203297,01,01,01,1,53,1,003,00042,05111
0203297,01,01,02,2,46,1,003,00042,05111
0203297,04,01,01,1,42,1,003,00042,05111
0203297,04,01,02,2,37,1,003,00042,05111
0203297,04,01,03,2,21,1,003,00042,05111
0203297,04,01,04,1,20,1,003,00042,05111
0203297,04,01,05,2,11,1,003,00042,05111
0203297,04,01,06,2,09,1,003,00042,05111
0203297,04,01,07,1,00,1,003,00042,05111
0203312,03,01,01,2,36,1,002,00043,04883
0203312,03,01,02,2,05,1,002,00043,04883
0203312,03,01,03,1,04,1,002,00043,04883
0203312,03,01,04,1,02,1,002,00043,04883
0203312,04,01,01,1,27,1,002,00043,04883
0203312,04,01,02,2,28,1,002,00043,04883
0203312,04,01,03,2,05,1,002,00043,04883
0203312,04,01,04,1,00,1,002,00043,04883
0203312,05,01,01,1,30,1,002,00043,04883
0203312,05,01,02,1,24,1,002,00043,04883
0203312,05,01,03,1,40,1,002,00043,04883
0203312,05,01,04,2,19,1,002,00043,04883
0203510,01,01,01,1,64,1,004,00044,06720
0203510,01,01,02,2,64,1,004,00044,06720
0203510,01,01,03,2,61,1,004,00044,06720
0203510,01,01,04,1,48,1,004,00044,06720
0203510,04,01,01,1,33,1,004,00044,06720
0203510,04,01,02,2,33,1,004,00044,06720
0203510,04,01,03,2,10,1,004,00044,06720
0203510,04,01,04,2,08,1,004,00044,06720
0203510,05,01,01,1,52,1,004,00044,06720
0203510,05,01,02,2,42,1,004,00044,06720
0203510,05,01,03,1,23,1,004,00044,06720
0203510,05,01,04,2,19,1,004,00044,06720
0203510,05,01,05,1,23,1,004,00044,06720
0203510,05,01,06,2,16,1,004,00044,06720
0203547,02,01,01,1,55,1,003,00045,06018
0203547,02,01,02,2,55,1,003,00045,06018
0203547,02,01,03,1,31,1,003,00045,06018
0203547,02,01,04,1,25,1,003,00045,06018
0203547,02,01,05,2,16,1,003,00045,06018
0203547,03,01,01,1,64,1,003,00045,06018
0203547,03,01,02,2,69,1,003,00045,06018
0203547,03,01,03,1,40,1,003,00045,06018
0203547,03,01,04,1,45,1,003,00045,06018
0203914,04,01,01,1,19,1,002,00046,05943
0203914,05,01,01,2,35,1,002,00046,05943
0203914,05,01,02,1,40,1,002,00046,05943
0203914,05,01,03,2,18,1,002,00046,05943
0203914,05,01,04,1,13,1,002,00046,05943
0203914,05,01,05,1,10,1,002,00046,05943
0204049,01,01,01,1,44,1,003,00047,05636
0204049,01,01,02,2,44,1,003,00047,05636
0204049,01,01,03,2,18,1,003,00047,05636
0204049,02,01,01,2,43,1,003,00047,05636
0204049,02,01,02,1,49,1,003,00047,05636
0204049,02,01,03,1,23,1,003,00047,05636
0204049,02,01,04,1,21,1,003,00047,05636
0204049,02,01,05,2,14,1,003,00047,05636
0204049,03,01,01,2,51,1,003,00047,05636
0204049,03,01,02,1,62,1,003,00047,05636
0204049,03,01,03,1,26,1,003,00047,05636
0204049,03,01,04,2,21,1,003,00047,05636
0204049,04,01,01,1,49,1,003,00047,05636
0204049,04,01,02,2,38,1,003,00047,05636
0204049,04,01,03,2,65,1,003,00047,05636
0204699,01,01,01,2,62,1,004,00048,06105
0204699,03,01,01,1,28,1,004,00048,06105
0204699,03,01,02,2,28,1,004,00048,06105
0204699,03,01,03,1,52,1,004,00048,06105
0204699,03,01,04,1,12,1,004,00048,06105
0204699,03,01,05,2,04,1,004,00048,06105
0204699,03,01,06,2,02,1,004,00048,06105
0204699,04,01,01,2,86,1,004,00048,06105
0204699,04,01,02,2,37,1,004,00048,06105
0204699,04,01,03,2,53,1,004,00048,06105
0204699,05,01,01,1,39,1,004,00048,06105
0204699,05,01,02,2,36,1,004,00048,06105
0204699,05,01,03,2,03,1,004,00048,06105
0204699,05,01,04,1,01,1,004,00048,06105
0204728,01,01,01,2,58,1,003,00049,04973
0204728,02,01,01,1,21,1,003,00049,04973
0204728,02,01,02,2,40,1,003,00049,04973
0204728,04,01,01,2,37,1,003,00049,04973
0204728,05,01,01,1,50,1,003,00049,04973
0204728,05,01,02,2,50,1,003,00049,04973
0204728,05,01,03,2,25,1,003,00049,04973
0204728,05,01,04,1,21,1,003,00049,04973
0204728,05,01,05,2,18,1,003,00049,04973
0205355,01,01,01,1,28,1,003,00050,06096
0205355,01,01,02,2,26,1,003,00050,06096
0205355,01,01,03,1,00,1,003,00050,06096
0205355,02,01,01,1,30,1,003,00050,06096
0205355,02,01,02,2,50,1,003,00050,06096
0205355,02,01,03,2,10,1,003,00050,06096
0205355,02,01,04,2,08,1,003,00050,06096
0205355,02,01,05,2,05,1,003,00050,06096
0205355,02,01,06,2,00,1,003,00050,06096
0205355,03,01,01,1,64,1,003,00050,06096
0205355,03,01,02,2,53,1,003,00050,06096
0205355,03,01,03,2,34,1,003,00050,06096
0205355,03,01,04,2,35,1,003,00050,06096
0205355,03,01,05,1,16,1,003,00050,06096
0205355,03,01,06,1,11,1,003,00050,06096
0205355,03,01,07,2,03,1,003,00050,06096
0205355,03,01,08,2,18,1,003,00050,06096
0205355,04,01,01,1,21,1,003,00050,06096
0205355,04,01,02,1,24,1,003,00050,06096
0205355,05,01,01,1,50,1,003,00050,06096
0205355,05,01,02,2,46,1,003,00050,06096
0205355,05,01,03,1,19,1,003,00050,06096
0205355,05,01,04,1,15,1,003,00050,06096
0205402,01,01,01,2,56,1,003,00051,06420
0205402,01,01,02,2,28,1,003,00051,06420
0205402,01,01,03,1,15,1,003,00051,06420
0205402,02,01,01,1,38,1,003,00051,06420
0205402,02,01,02,2,34,1,003,00051,06420
0205402,02,01,03,1,08,1,003,00051,06420
0205402,02,01,04,1,15,1,003,00051,06420
0205402,02,01,05,2,11,1,003,00051,06420
0205402,04,01,01,1,30,1,003,00051,06420
0205402,05,01,01,1,58,1,003,00051,06420
0205402,05,01,02,2,59,1,003,00051,06420
0205402,05,01,03,1,29,1,003,00051,06420
0205480,01,01,01,1,51,1,002,00052,06100
0205480,01,01,02,2,43,1,002,00052,06100
0205480,01,01,03,2,21,1,002,00052,06100
0205480,01,01,04,2,15,1,002,00052,06100
0205480,01,01,05,2,11,1,002,00052,06100
0205480,01,01,06,1,09,1,002,00052,06100
0205480,02,01,01,1,49,1,002,00052,06100
0205480,02,01,02,2,55,1,002,00052,06100
0205480,02,01,03,1,38,1,002,00052,06100
0205480,02,01,04,2,12,1,002,00052,06100
0205480,03,01,01,1,36,1,002,00052,06100
0205480,03,01,02,2,27,1,002,00052,06100
0205480,03,01,03,2,01,1,002,00052,06100
0205480,04,01,01,1,39,1,002,00052,06100
0205480,04,01,02,2,39,1,002,00052,06100
0205480,04,01,03,1,15,1,002,00052,06100
0205480,04,01,04,2,15,1,002,00052,06100
0205480,04,01,05,1,12,1,002,00052,06100
0205480,05,01,01,1,56,1,002,00052,06100
0205584,01,01,01,1,39,1,002,00053,05767
0205584,01,01,02,1,11,1,002,00053,05767
0205584,01,01,03,2,40,1,002,00053,05767
0205584,01,01,04,1,04,1,002,00053,05767
0205584,02,01,01,1,49,1,002,00053,05767
0205584,02,01,02,2,39,1,002,00053,05767
0205584,02,01,03,1,08,1,002,00053,05767
0205584,02,01,04,2,06,1,002,00053,05767
0205584,04,01,01,1,27,1,002,00053,05767
0205584,04,01,02,2,28,1,002,00053,05767
0205584,04,01,03,1,02,1,002,00053,05767
0205584,04,01,04,1,00,1,002,00053,05767
0205584,05,01,01,1,66,1,002,00053,05767
0205584,05,01,02,2,58,1,002,00053,05767
0205584,05,01,03,1,38,1,002,00053,05767
0205584,05,01,04,1,30,1,002,00053,05767
0205779,01,01,01,1,28,1,003,00054,04877
0205779,01,01,02,2,25,1,003,00054,04877
0205779,01,01,03,1,18,1,003,00054,04877
0205779,01,01,04,2,17,1,003,00054,04877
0205779,01,01,05,1,09,1,003,00054,04877
0205779,01,01,06,2,06,1,003,00054,04877
0205779,01,01,07,2,04,1,003,00054,04877
0205779,02,01,01,1,48,1,003,00054,04877
0205779,02,01,02,2,53,1,003,00054,04877
0205779,02,01,03,2,10,1,003,00054,04877
0205779,03,01,01,1,47,1,003,00054,04877
0205779,03,01,02,2,47,1,003,00054,04877
0205779,03,01,03,2,22,1,003,00054,04877
0205779,03,01,04,1,17,1,003,00054,04877
0205779,04,01,01,1,46,1,003,00054,04877
0205779,04,01,02,2,47,1,003,00054,04877
0205779,04,01,03,1,21,1,003,00054,04877
0205779,04,01,04,2,17,1,003,00054,04877
0205779,05,01,01,2,34,1,003,00054,04877
0205779,05,01,02,1,15,1,003,00054,04877
0205779,05,01,03,1,13,1,003,00054,04877
0205779,05,01,04,1,11,1,003,00054,04877
0205992,01,01,01,1,29,1,002,00055,06232
0205992,01,01,02,2,27,1,002,00055,06232
0205992,01,01,03,1,56,1,002,00055,06232
0205992,01,01,04,1,18,1,002,00055,06232
0205992,01,01,05,2,18,1,002,00055,06232
0205992,01,01,06,1,14,1,002,00055,06232
0205992,01,01,07,2,03,1,002,00055,06232
0205992,02,01,01,1,58,1,002,00055,06232
0205992,02,01,02,2,53,1,002,00055,06232
0205992,02,01,03,2,30,1,002,00055,06232
0205992,02,01,04,1,19,1,002,00055,06232
0205992,02,01,05,2,20,1,002,00055,06232
0205992,02,01,06,1,54,1,002,00055,06232
0205992,02,01,07,1,17,1,002,00055,06232
0205992,02,01,08,2,03,1,002,00055,06232
0205992,03,01,01,2,56,1,002,00055,06232
0205992,03,01,02,1,19,1,002,00055,06232
0205992,03,01,03,1,21,1,002,00055,06232
0205992,04,01,01,2,57,1,002,00055,06232
0205992,04,01,02,2,26,1,002,00055,06232
0205992,04,01,03,2,10,1,002,00055,06232
0205992,04,01,04,2,07,1,002,00055,06232
0205992,05,01,01,1,37,1,002,00055,06232
0206343,01,01,01,1,54,1,003,00056,06396
0206343,01,01,02,2,56,1,003,00056,06396
0206343,01,01,03,2,28,1,003,00056,06396
0206343,01,01,04,1,20,1,003,00056,06396
0206343,01,01,05,2,21,1,003,00056,06396
0206343,02,01,01,1,42,1,003,00056,06396
0206343,02,01,02,2,39,1,003,00056,06396
0206343,02,01,03,2,15,1,003,00056,06396
0206343,02,01,04,1,18,1,003,00056,06396
