FOLIO,VIV_SEL,P0_1,P0_2,P0_3,P0_4_1,P0_4_2,P1_1,P1_2,TLOC,REGION,EST_DIS,UPM_DIS,FAC_VIV
483,2,3,6,2,1,1,3,1,1,1,10,92,1777
484,3,1,5,1,1,1,1,1,1,1,10,92,1777
485,4,3,3,1,2,1,7,1,1,1,10,92,1777
486,5,1,3,1,1,1,2,1,1,1,10,92,1777
487,1,2,6,1,1,1,2,1,1,1,10,93,3021
488,2,1,2,0,2,1,2,1,1,1,10,93,3021
489,3,2,3,1,1,2,4,1,1,1,10,93,3021
490,4,1,2,1,1,1,3,1,1,1,10,93,3021
491,5,2,3,1,1,1,6,1,1,1,10,93,3021
492,1,2,3,1,2,1,6,1,1,1,10,94,2320
493,3,1,2,1,2,1,3,1,1,1,10,94,2320
494,4,3,6,1,1,1,4,1,1,1,10,94,2320
495,5,1,2,1,1,1,2,1,1,1,10,94,2320
496,1,1,1,1,2,2,1,1,1,1,10,95,2333
497,3,2,4,2,1,1,5,1,1,1,10,95,2333
498,4,1,1,1,1,1,1,1,1,1,10,95,2333
499,1,2,5,1,1,1,3,1,1,1,11,96,2953
500,2,2,4,1,2,1,3,1,1,1,11,96,2953
501,4,3,5,2,1,1,3,1,1,1,11,96,2953
502,5,2,5,2,1,1,3,1,1,1,11,96,2953
503,1,2,3,1,1,1,2,1,1,1,10,97,1670
504,2,2,4,1,2,2,3,1,1,1,10,97,1670
505,3,2,2,1,1,1,4,1,1,1,10,97,1670
506,4,1,2,1,2,2,2,1,1,1,10,97,1670
507,5,3,7,2,1,1,6,1,1,1,10,97,1670
508,2,2,2,1,2,1,2,1,1,1,10,98,2338
509,3,2,5,1,1,1,4,1,1,1,10,98,2338
510,4,2,3,1,2,1,7,2,1,1,10,98,2338
511,5,1,3,1,2,2,3,1,1,1,10,98,2338
512,1,3,6,2,2,1,1,1,1,1,11,99,2791
513,2,1,2,1,1,1,3,1,1,1,11,99,2791
514,3,2,4,1,1,1,6,1,1,1,11,99,2791
515,4,3,5,2,1,1,4,1,1,1,11,99,2791
516,5,3,8,3,1,1,2,1,1,1,11,99,2791
517,1,4,8,1,1,1,6,1,1,1,11,100,2561
518,2,2,5,1,1,1,3,1,1,1,11,100,2561
519,3,3,3,1,2,2,3,1,1,1,11,100,2561
520,4,1,4,1,2,1,2,1,1,1,11,100,2561
521,5,4,5,3,1,1,1,1,1,1,11,100,2561
522,2,2,4,1,1,1,4,1,1,1,11,101,3388
523,5,2,3,1,1,1,4,1,1,1,11,101,3388
524,1,3,7,2,1,1,4,1,1,1,10,102,2528
525,3,4,5,1,1,1,6,1,1,1,10,102,2528
526,4,2,2,1,1,2,7,1,1,1,10,102,2528
527,5,1,1,1,2,2,2,1,1,1,10,102,2528
528,1,2,3,1,1,1,4,1,1,1,10,103,1973
529,2,2,3,1,2,1,2,1,1,1,10,103,1973
530,3,2,3,1,2,1,1,1,1,1,10,103,1973
531,5,1,2,1,2,1,2,1,1,1,10,103,1973
532,2,1,2,1,1,1,2,1,1,1,10,104,2531
533,3,3,4,1,2,1,6,1,1,1,10,104,2531
534,4,2,4,1,1,1,4,1,1,1,10,104,2531
535,5,2,4,1,1,1,5,1,1,1,10,104,2531
536,1,3,4,1,1,1,2,1,1,1,11,105,2778
537,3,3,5,1,1,1,1,1,1,1,11,105,2778
538,4,2,4,1,1,1,3,1,1,1,11,105,2778
539,5,2,4,1,1,1,3,1,1,1,11,105,2778
540,1,1,2,1,1,2,1,1,1,1,10,106,2051
541,2,1,1,1,2,2,1,1,1,1,10,106,2051
542,3,2,4,1,1,1,5,1,1,1,10,106,2051
543,5,1,1,1,2,1,4,1,1,1,10,106,2051
544,1,1,2,1,1,1,3,1,1,1,10,107,2821
545,2,1,2,1,1,2,1,1,1,1,10,107,2821
546,4,1,1,1,2,2,2,1,1,1,10,107,2821
547,5,2,4,1,1,1,3,1,1,1,10,107,2821
548,2,2,4,1,2,1,4,1,1,1,11,108,2751
549,3,2,3,1,2,1,1,1,1,1,11,108,2751
550,4,2,2,1,2,1,5,1,1,1,11,108,2751
551,5,3,3,1,1,1,5,1,1,1,11,108,2751
552,1,1,1,1,1,1,4,1,1,1,10,109,2262
553,2,3,4,2,1,1,5,1,1,1,10,109,2262
554,3,1,2,1,1,1,3,1,1,1,10,109,2262
555,4,2,2,1,2,1,2,1,1,1,10,109,2262
556,5,1,1,1,2,2,1,1,1,1,10,109,2262
557,1,3,4,1,1,1,3,1,1,1,12,110,2954
558,2,3,5,1,1,1,1,1,1,1,12,110,2954
559,3,2,3,1,1,1,1,1,1,1,12,110,2954
560,4,1,2,1,1,1,2,1,1,1,12,110,2954
561,5,2,3,1,2,2,2,1,1,1,12,110,2954
562,1,2,4,1,1,1,5,1,1,1,11,111,2694
563,2,2,4,1,2,1,10,1,1,1,11,111,2694
564,3,2,4,1,2,1,4,1,1,1,11,111,2694
565,4,3,5,1,1,1,4,1,1,1,11,111,2694
566,5,2,4,1,1,1,4,1,1,1,11,111,2694
567,1,1,2,1,2,2,3,1,1,1,10,112,2190
568,2,2,3,1,2,1,3,1,1,1,10,112,2190
569,3,2,4,1,2,2,3,1,1,1,10,112,2190
570,4,2,4,1,1,1,5,1,1,1,10,112,2190
571,5,4,5,1,2,1,4,1,1,1,10,112,2190
572,2,1,3,1,1,1,1,1,1,1,11,113,2422
573,3,2,3,1,2,1,2,1,1,1,11,113,2422
574,5,3,5,2,1,1,1,1,1,1,11,113,2422
575,1,3,6,2,1,1,4,1,1,1,11,114,3110
576,2,2,3,1,1,1,2,1,1,1,11,114,3110
577,3,2,3,1,1,1,3,1,1,1,11,114,3110
578,4,2,5,1,1,1,4,1,1,1,11,114,3110
579,5,3,5,1,1,1,3,1,1,1,11,114,3110
580,1,2,4,1,1,1,6,1,1,1,11,115,2613
581,2,2,4,1,1,1,6,1,1,1,11,115,2613
582,3,2,4,1,1,1,5,1,1,1,11,115,2613
583,4,2,4,1,1,1,5,1,1,1,11,115,2613
584,5,3,5,1,2,1,7,1,1,1,11,115,2613
585,1,2,5,1,1,1,4,1,1,1,12,116,2835
586,2,2,3,1,1,1,4,1,1,1,12,116,2835
587,3,3,5,1,1,1,5,1,1,1,12,116,2835
588,4,3,4,1,1,2,2,1,1,1,12,116,2835
589,1,1,2,0,1,2,3,1,1,1,10,117,2463
590,2,2,3,1,1,1,5,1,1,1,10,117,2463
591,3,2,3,1,2,1,5,1,1,1,10,117,2463
592,4,3,5,1,1,1,8,1,1,1,10,117,2463
593,5,2,3,1,1,2,3,1,1,1,10,117,2463
594,1,3,4,2,1,1,4,1,1,1,10,118,2637
595,2,2,5,1,1,1,11,2,1,1,10,118,2637
596,3,3,5,1,2,1,5,1,1,1,10,118,2637
597,4,2,3,1,1,1,3,1,1,1,10,118,2637
598,5,4,6,2,1,1,7,1,1,1,10,118,2637
599,2,3,5,1,1,1,2,1,1,1,12,119,2849
600,3,2,5,1,1,1,4,1,1,1,12,119,2849
601,4,2,4,1,1,1,1,1,1,1,12,119,2849
602,5,2,3,1,1,1,5,1,1,1,12,119,2849
603,1,2,5,2,1,1,3,1,1,1,12,120,3086
604,3,4,6,2,1,1,6,1,1,1,12,120,3086
605,4,2,3,1,1,1,4,1,1,1,12,120,3086
606,5,1,1,1,1,2,8,1,1,1,12,120,3086
607,1,2,5,1,1,1,4,1,1,1,12,121,2860
608,3,3,6,2,1,1,6,1,1,1,12,121,2860
609,5,3,5,2,1,1,4,1,1,1,12,121,2860
610,1,1,3,2,1,1,2,1,2,1,7,122,1942
611,2,3,4,2,1,1,5,1,2,1,7,122,1942
612,3,4,5,3,1,1,8,2,2,1,7,122,1942
613,4,3,5,1,1,1,7,1,2,1,7,122,1942
614,5,1,5,3,1,1,1,1,2,1,7,122,1942
615,6,1,2,1,2,1,2,1,2,1,7,122,1942
616,8,5,8,2,2,1,2,2,2,1,7,122,1942
617,9,2,2,1,2,2,5,1,2,1,7,122,1942
618,10,2,4,1,1,1,5,1,2,1,7,122,1942
619,11,2,3,1,2,2,5,1,2,1,7,122,1942
620,12,2,4,1,1,1,2,1,2,1,7,122,1942
621,13,2,4,1,1,2,5,1,2,1,7,122,1942
622,14,1,4,1,2,1,1,1,2,1,7,122,1942
623,15,2,3,1,1,1,4,1,2,1,7,122,1942
624,17,2,3,1,2,1,3,1,2,1,7,122,1942
625,18,2,4,1,1,1,4,1,2,1,7,122,1942
626,19,1,2,1,1,1,1,1,2,1,7,122,1942
627,20,2,3,2,1,1,3,1,2,1,7,122,1942
628,1,3,4,1,1,1,3,1,2,1,10,123,2635
629,2,3,4,1,2,1,7,1,2,1,10,123,2635
630,3,2,2,1,2,1,4,1,2,1,10,123,2635
631,4,4,4,1,1,1,11,2,2,1,10,123,2635
632,5,4,5,1,1,1,11,1,2,1,10,123,2635
633,1,2,3,1,1,1,2,1,2,1,12,124,2873
634,4,2,3,1,1,1,4,1,2,1,12,124,2873
635,1,2,2,1,2,1,4,1,2,1,7,125,2592
636,3,2,3,1,2,1,3,1,2,1,7,125,2592
637,4,2,4,1,2,2,1,1,2,1,7,125,2592
638,5,2,3,1,2,1,4,1,2,1,7,125,2592
639,6,2,4,1,1,1,3,1,2,1,7,125,2592
640,7,2,4,1,2,1,4,1,2,1,7,125,2592
641,8,2,4,1,1,1,3,1,2,1,7,125,2592
642,9,2,3,1,2,2,3,1,2,1,7,125,2592
643,10,2,3,1,2,1,3,1,2,1,7,125,2592
644,11,1,4,1,2,1,3,1,2,1,7,125,2592
645,12,2,4,1,1,1,3,1,2,1,7,125,2592
646,13,2,3,1,1,1,4,1,2,1,7,125,2592
647,15,2,2,1,2,1,7,1,2,1,7,125,2592
648,16,2,3,1,2,1,5,1,2,1,7,125,2592
649,17,2,3,1,2,1,1,1,2,1,7,125,2592
650,18,2,4,1,2,1,2,1,2,1,7,125,2592
651,19,2,3,1,2,1,4,1,2,1,7,125,2592
652,20,2,3,1,2,1,4,1,2,1,7,125,2592
653,1,1,2,1,1,1,4,1,3,1,8,126,2585
654,2,2,3,1,2,2,4,1,3,1,8,126,2585
655,3,1,1,1,2,2,1,1,3,1,8,126,2585
656,4,3,5,1,1,2,1,1,3,1,8,126,2585
657,5,3,6,2,1,1,5,1,3,1,8,126,2585
658,6,3,4,2,1,1,4,1,3,1,8,126,2585
659,7,3,5,1,1,1,3,1,3,1,8,126,2585
660,8,6,8,1,1,1,5,1,3,1,8,126,2585
661,9,2,5,1,1,1,1,1,3,1,8,126,2585
662,10,2,6,1,1,1,3,1,3,1,8,126,2585
663,12,2,4,1,1,1,4,1,3,1,8,126,2585
664,13,1,3,1,1,2,3,1,3,1,8,126,2585
665,14,2,4,1,1,1,3,1,3,1,8,126,2585
666,15,1,2,1,1,1,5,1,3,1,8,126,2585
667,16,2,2,1,1,2,4,1,3,1,8,126,2585
668,17,1,2,1,1,1,2,1,3,1,8,126,2585
669,18,1,1,0,2,2,1,1,3,1,8,126,2585
670,19,1,1,1,2,2,4,1,3,1,8,126,2585
671,20,1,1,1,1,2,3,1,3,1,8,126,2585
672,1,2,3,1,1,1,4,1,3,1,8,127,2047
673,2,3,4,1,1,1,4,1,3,1,8,127,2047
674,3,1,4,1,1,1,2,1,3,1,8,127,2047
675,4,1,4,1,1,1,2,1,3,1,8,127,2047
676,5,1,5,1,1,1,3,1,3,1,8,127,2047
677,6,3,3,1,1,1,2,1,3,1,8,127,2047
678,7,3,5,1,1,1,5,1,3,1,8,127,2047
679,9,2,5,1,1,1,2,1,3,1,8,127,2047
680,10,3,5,1,1,1,4,1,3,1,8,127,2047
681,11,3,5,1,1,1,3,1,3,1,8,127,2047
682,12,3,5,1,1,2,2,1,3,1,8,127,2047
683,14,2,4,1,1,1,3,1,3,1,8,127,2047
684,15,3,5,1,1,1,5,1,3,1,8,127,2047
685,16,1,3,1,1,1,1,1,3,1,8,127,2047
686,17,3,5,1,1,1,1,1,3,1,8,127,2047
687,19,3,4,1,1,1,5,1,3,1,8,127,2047
688,20,3,4,1,1,1,7,1,3,1,8,127,2047
689,1,2,2,1,2,1,4,1,1,1,12,128,2741
690,2,2,4,1,1,2,6,1,1,1,12,128,2741
691,5,2,5,1,1,1,4,1,1,1,12,128,2741
692,1,1,2,1,1,2,4,1,4,1,9,129,4082
693,2,1,1,1,2,2,4,1,4,1,9,129,4082
694,3,4,5,1,2,1,6,1,4,1,9,129,4082
695,5,2,2,1,2,2,4,1,4,1,9,129,4082
696,6,1,1,1,2,2,3,1,4,1,9,129,4082
697,7,2,3,1,1,2,3,1,4,1,9,129,4082
698,8,3,4,1,1,2,6,1,4,1,9,129,4082
699,9,2,5,1,1,1,5,1,4,1,9,129,4082
700,10,3,4,1,1,1,8,1,4,1,9,129,4082
701,11,2,3,1,1,2,8,1,4,1,9,129,4082
702,12,3,4,1,1,1,8,1,4,1,9,129,4082
703,13,1,3,1,2,1,4,1,4,1,9,129,4082
704,15,2,4,1,1,2,6,1,4,1,9,129,4082
705,16,2,4,1,1,1,5,1,4,1,9,129,4082
706,17,1,1,1,2,2,1,1,4,1,9,129,4082
707,19,1,1,1,2,2,1,1,4,1,9,129,4082
708,20,2,4,1,1,1,5,1,4,1,9,129,4082
709,2,3,7,1,1,1,2,1,4,1,9,130,2410
710,3,3,5,1,1,1,5,1,4,1,9,130,2410
711,4,1,3,1,2,2,3,1,4,1,9,130,2410
712,5,2,3,1,1,1,3,1,4,1,9,130,2410
713,6,3,4,1,1,1,4,1,4,1,9,130,2410
714,7,3,4,1,2,2,1,1,4,1,9,130,2410
715,8,1,2,1,1,2,2,1,4,1,9,130,2410
716,9,1,6,1,2,2,2,1,4,1,9,130,2410
717,11,2,3,1,2,2,5,1,4,1,9,130,2410
718,12,3,4,1,1,2,5,1,4,1,9,130,2410
719,13,2,4,1,1,1,3,1,4,1,9,130,2410
720,14,1,3,1,1,2,2,1,4,1,9,130,2410
721,15,3,6,1,1,1,4,1,4,1,9,130,2410
722,16,2,3,1,1,1,6,1,4,1,9,130,2410
723,18,3,5,2,1,2,5,1,4,1,9,130,2410
724,20,3,7,1,1,1,4,1,4,1,9,130,2410
725,1,1,3,1,1,1,1,1,1,1,19,131,537
726,2,2,3,2,1,1,4,1,1,1,19,131,537
727,3,2,2,1,2,2,1,1,1,1,19,131,537
728,4,2,4,1,1,1,4,1,1,1,19,131,537
729,5,3,6,3,1,1,2,1,1,1,19,131,537
730,2,1,3,1,1,1,1,1,1,1,18,132,424
731,3,3,5,2,1,1,2,1,1,1,18,132,424
732,4,2,3,1,2,2,1,1,1,1,18,132,424
733,5,2,4,1,1,1,2,1,1,1,18,132,424
734,1,1,1,1,2,1,1,1,1,1,18,133,390
735,2,2,2,1,2,2,2,1,1,1,18,133,390
736,3,2,3,1,1,1,5,1,1,1,18,133,390
737,4,2,3,1,2,2,3,1,1,1,18,133,390
738,5,1,1,1,2,1,1,1,1,1,18,133,390
739,1,2,4,2,1,1,2,1,1,1,18,134,575
740,2,2,3,1,1,1,4,1,1,1,18,134,575
741,3,2,4,2,1,1,4,1,1,1,18,134,575
742,4,1,4,2,1,1,3,1,1,1,18,134,575
743,1,3,6,4,1,1,4,1,1,1,18,135,410
744,3,3,6,1,2,1,4,1,1,1,18,135,410
745,4,2,3,1,1,1,4,1,1,1,18,135,410
746,5,1,2,1,2,2,1,1,1,1,18,135,410
747,1,2,3,1,1,1,3,1,1,1,18,136,348
748,1,3,5,1,1,1,4,1,1,1,18,137,382
749,2,2,4,2,1,1,5,1,1,1,18,137,382
750,3,2,4,1,1,1,5,1,1,1,18,137,382
751,4,1,2,1,1,1,2,1,1,1,18,137,382
752,5,3,3,1,1,1,4,1,1,1,18,137,382
753,1,1,2,1,1,1,1,1,1,1,18,138,346
754,2,1,1,0,2,2,1,1,1,1,18,138,346
755,3,1,1,1,2,1,1,1,1,1,18,138,346
756,4,3,5,3,1,1,2,1,1,1,18,138,346
757,5,1,3,1,1,1,3,1,1,1,18,138,346
758,1,4,5,2,1,1,4,1,1,1,19,139,478
759,2,2,4,4,1,1,3,1,1,1,19,139,478
760,2,1,3,1,2,2,1,1,1,1,18,140,371
761,3,2,2,1,1,1,3,1,1,1,18,140,371
762,4,2,3,1,1,1,2,1,1,1,18,140,371
763,5,1,7,2,1,1,2,1,1,1,18,140,371
764,1,1,3,1,2,2,1,1,1,1,18,141,415
765,2,1,3,1,2,1,1,1,1,1,18,141,415
766,3,4,5,3,1,1,4,1,1,1,18,141,415
767,5,5,6,2,1,1,7,1,1,1,18,141,415
768,4,1,4,3,1,1,2,1,1,1,18,142,340
769,1,1,4,1,2,1,1,1,1,1,18,143,319
770,2,2,4,1,1,1,4,1,1,1,18,143,319
771,3,2,4,1,1,2,3,1,1,1,18,143,319
772,4,2,4,1,2,1,4,1,1,1,18,143,319
773,1,3,4,2,1,1,5,1,1,1,18,144,454
774,4,2,3,1,2,1,6,2,1,1,18,144,454
775,5,3,4,2,1,1,2,1,1,1,18,144,454
776,1,3,4,2,1,1,4,1,1,1,18,145,398
777,2,2,2,1,1,1,4,1,1,1,18,145,398
778,3,2,3,1,2,1,4,1,1,1,18,145,398
779,5,4,4,2,1,1,8,1,1,1,18,145,398
780,2,2,4,1,2,1,2,1,1,1,18,146,456
781,3,4,5,2,1,1,7,2,1,1,18,146,456
782,5,2,3,1,1,2,4,1,1,1,18,146,456
783,1,3,6,2,1,1,3,1,1,1,17,147,1954
784,2,3,5,2,1,1,4,1,1,1,17,147,1954
785,3,1,1,1,2,1,2,1,1,1,17,147,1954
786,4,2,3,1,2,1,1,1,1,1,17,147,1954
787,1,2,4,1,2,1,5,1,1,1,17,148,1693
788,2,1,2,1,2,2,2,1,1,1,17,148,1693
789,3,2,3,1,1,1,2,1,1,1,17,148,1693
790,4,2,2,0,2,2,5,1,1,1,17,148,1693
791,5,3,4,1,2,1,9,1,1,1,17,148,1693
792,1,2,2,1,1,1,4,1,1,1,19,149,436
793,2,3,4,3,1,1,3,1,1,1,19,149,436
794,4,3,5,3,1,1,5,1,1,1,19,149,436
795,5,3,4,2,1,1,4,1,1,1,19,149,436
796,3,2,2,1,2,1,3,1,1,1,19,150,466
797,4,2,3,1,1,1,4,1,1,1,19,150,466
798,5,2,3,1,1,1,5,1,1,1,19,150,466
799,1,1,3,1,1,1,1,1,1,1,19,151,380
800,2,1,2,1,1,2,1,1,1,1,19,151,380
801,3,1,3,1,1,1,1,1,1,1,19,151,380
802,4,1,3,1,2,1,1,1,1,1,19,151,380
803,5,2,3,1,1,1,4,1,1,1,19,151,380
804,1,2,4,1,1,1,5,1,1,1,19,152,262
805,2,1,3,1,2,2,1,1,1,1,19,152,262
806,4,1,2,1,1,1,1,1,1,1,19,152,262
807,5,2,2,1,2,1,3,1,1,1,19,152,262
808,1,2,3,1,1,1,3,1,1,1,19,153,370
809,2,2,4,1,1,1,3,1,1,1,19,153,370
810,3,2,3,1,1,1,3,1,1,1,19,153,370
811,4,2,3,1,2,2,2,1,1,1,19,153,370
812,5,2,4,3,1,1,4,1,1,1,19,153,370
813,1,2,2,2,1,1,3,1,1,1,19,154,435
814,2,3,6,1,1,1,3,1,1,1,19,154,435
815,3,2,3,1,1,1,4,1,1,1,19,154,435
816,4,2,3,2,1,1,3,1,1,1,19,154,435
817,5,2,2,1,1,1,2,1,1,1,19,154,435
818,1,3,4,1,1,1,5,1,1,1,19,155,455
819,2,1,2,1,1,2,3,1,1,1,19,155,455
820,3,2,3,1,1,1,4,1,1,1,19,155,455
821,4,1,3,1,1,1,3,1,1,1,19,155,455
822,5,2,4,1,1,1,4,1,1,1,19,155,455
823,1,5,7,3,1,1,4,1,1,1,19,156,354
824,2,3,4,1,1,1,4,1,1,1,19,156,354
825,4,2,6,1,2,1,3,1,1,1,19,156,354
826,5,2,3,1,2,2,3,1,1,1,19,156,354
827,1,3,4,1,1,1,3,1,1,1,19,157,391
828,2,2,2,1,1,2,2,1,1,1,19,157,391
829,4,3,3,1,1,1,4,1,1,1,19,157,391
830,5,2,5,2,1,1,3,1,1,1,19,157,391
831,2,2,3,1,1,1,1,1,1,1,19,158,348
832,3,4,7,3,1,1,1,1,1,1,19,158,348
833,4,2,4,1,1,1,3,1,1,1,19,158,348
834,5,2,4,1,2,2,1,1,1,1,19,158,348
835,1,2,3,1,2,1,2,1,1,1,18,159,361
836,2,2,3,1,1,1,4,1,1,1,18,159,361
837,3,2,4,1,1,1,4,1,1,1,18,159,361
838,4,2,3,1,1,1,5,1,1,1,18,159,361
839,5,2,3,1,1,1,5,1,1,1,18,159,361
840,2,2,4,2,1,1,6,1,1,1,17,160,373
841,4,3,4,2,1,1,4,1,1,1,17,160,373
842,5,1,2,1,1,1,1,1,1,1,17,160,373
843,1,2,4,2,1,1,2,1,1,1,17,161,1680
844,2,2,4,1,1,1,3,1,1,1,17,161,1680
845,3,2,4,1,1,1,5,1,1,1,17,161,1680
846,4,2,3,1,1,2,2,1,1,1,17,161,1680
847,5,4,8,2,1,1,5,1,1,1,17,161,1680
848,1,2,2,1,2,1,2,1,1,1,18,162,357
849,2,2,3,1,1,1,4,1,1,1,18,162,357
850,3,2,3,1,1,2,3,1,1,1,18,162,357
851,4,1,2,1,1,1,1,1,1,1,18,162,357
852,5,2,4,1,2,1,3,1,1,1,18,162,357
853,1,1,2,1,1,2,3,1,1,1,17,163,1883
854,2,2,3,1,2,2,2,1,1,1,17,163,1883
855,3,2,4,1,1,1,3,1,1,1,17,163,1883
856,4,1,2,1,1,1,2,1,1,1,17,163,1883
857,1,1,1,1,2,2,1,1,1,1,17,164,366
858,2,2,3,1,1,1,6,1,1,1,17,164,366
859,3,1,1,1,1,1,4,1,1,1,17,164,366
860,4,2,3,0,2,2,5,1,1,1,17,164,366
861,5,1,1,1,1,1,3,1,1,1,17,164,366
862,1,1,3,1,2,1,2,1,1,1,17,165,379
863,2,1,2,1,1,2,2,1,1,1,17,165,379
864,3,3,4,1,2,2,1,1,1,1,17,165,379
865,4,1,2,1,2,2,3,1,1,1,17,165,379
866,5,1,1,1,2,2,1,1,1,1,17,165,379
867,1,2,5,2,1,1,2,1,2,1,14,166,397
868,3,3,4,1,1,1,3,1,2,1,14,166,397
869,4,3,5,2,1,1,5,1,2,1,14,166,397
870,6,2,3,1,1,1,2,1,2,1,14,166,397
871,7,2,3,1,1,2,3,1,2,1,14,166,397
872,8,3,4,2,1,1,5,1,2,1,14,166,397
873,9,3,5,2,1,1,3,1,2,1,14,166,397
874,10,2,3,2,1,1,6,1,2,1,14,166,397
875,11,1,2,1,2,2,1,1,2,1,14,166,397
876,12,3,4,1,1,1,1,1,2,1,14,166,397
877,14,2,4,1,1,1,5,1,2,1,14,166,397
878,15,3,4,3,1,1,4,1,2,1,14,166,397
879,16,1,5,3,1,1,4,1,2,1,14,166,397
880,17,1,2,1,2,2,1,1,2,1,14,166,397
881,18,3,4,2,1,1,5,1,2,1,14,166,397
882,19,2,4,1,1,1,4,1,2,1,14,166,397
883,20,2,3,1,1,1,3,1,2,1,14,166,397
884,1,3,4,2,1,1,4,1,2,1,14,167,556
885,2,1,4,3,2,2,1,1,2,1,14,167,556
886,3,1,1,1,1,1,1,1,2,1,14,167,556
887,5,1,1,1,1,1,2,1,2,1,14,167,556
888,7,2,5,3,1,1,2,1,2,1,14,167,556
889,8,1,2,1,1,1,1,1,2,1,14,167,556
890,9,2,5,1,1,1,2,1,2,1,14,167,556
891,10,1,2,1,2,1,1,1,2,1,14,167,556
892,11,2,4,1,1,1,4,1,2,1,14,167,556
893,13,1,3,1,1,1,2,1,2,1,14,167,556
894,14,4,5,2,1,1,5,1,2,1,14,167,556
895,15,1,1,1,2,2,1,1,2,1,14,167,556
896,16,4,5,2,1,1,2,1,2,1,14,167,556
897,18,2,3,2,1,1,3,1,2,1,14,167,556
898,19,2,4,2,1,1,4,1,2,1,14,167,556
899,1,3,4,1,1,1,4,1,2,1,13,168,380
900,2,2,3,3,2,2,1,1,2,1,13,168,380
901,3,4,5,2,1,2,8,1,2,1,13,168,380
902,4,3,5,2,2,1,7,1,2,1,13,168,380
903,5,3,4,1,2,1,4,1,2,1,13,168,380
904,7,1,2,1,2,1,4,1,2,1,13,168,380
905,8,3,4,2,1,1,4,1,2,1,13,168,380
906,9,2,3,1,1,1,5,1,2,1,13,168,380
907,11,2,3,1,1,1,5,1,2,1,13,168,380
908,12,2,4,1,2,1,2,1,2,1,13,168,380
909,13,2,3,1,2,1,3,1,2,1,13,168,380
910,14,3,4,2,1,1,3,1,2,1,13,168,380
911,16,1,2,1,1,1,5,1,2,1,13,168,380
912,17,1,1,1,1,1,1,1,2,1,13,168,380
913,18,1,1,1,2,2,2,2,2,1,13,168,380
914,20,2,2,2,1,1,4,1,2,1,13,168,380
915,1,2,3,1,1,1,5,1,2,1,13,169,388
916,3,1,3,1,1,1,3,1,2,1,13,169,388
917,4,2,2,1,2,1,7,2,2,1,13,169,388
918,5,1,2,1,2,2,1,1,2,1,13,169,388
919,6,3,4,1,1,1,5,1,2,1,13,169,388
920,7,1,3,1,2,1,3,1,2,1,13,169,388
921,8,3,4,2,1,1,6,1,2,1,13,169,388
922,9,2,4,1,1,1,3,1,2,1,13,169,388
923,10,2,3,2,1,1,4,1,2,1,13,169,388
924,11,4,6,2,1,1,6,1,2,1,13,169,388
925,12,1,1,1,2,2,3,1,2,1,13,169,388
926,13,3,4,2,1,1,2,1,2,1,13,169,388
927,14,2,4,1,1,1,3,1,2,1,13,169,388
928,15,2,3,1,1,1,6,1,2,1,13,169,388
929,16,3,4,1,1,1,3,1,2,1,13,169,388
930,17,2,2,1,1,1,6,1,2,1,13,169,388
931,18,1,3,2,1,1,1,1,2,1,13,169,388
932,19,2,3,1,1,1,6,1,2,1,13,169,388
933,20,3,3,0,2,2,7,1,2,1,13,169,388
934,1,1,2,1,1,1,2,1,2,1,13,170,491
935,2,4,5,5,1,1,4,1,2,1,13,170,491
936,3,2,2,1,1,2,5,1,2,1,13,170,491
937,4,1,1,1,2,2,2,1,2,1,13,170,491
938,5,2,3,1,2,1,4,1,2,1,13,170,491
939,6,1,2,1,1,1,2,1,2,1,13,170,491
940,7,2,3,2,1,1,3,1,2,1,13,170,491
941,9,1,1,1,2,1,1,1,2,1,13,170,491
942,10,1,2,1,2,2,1,1,2,1,13,170,491
943,11,4,7,4,1,1,6,1,2,1,13,170,491
944,12,1,1,1,2,2,2,1,2,1,13,170,491
945,14,2,5,1,1,1,5,1,2,1,13,170,491
946,15,1,3,1,1,1,2,1,2,1,13,170,491
947,16,2,4,2,2,2,3,1,2,1,13,170,491
948,18,1,1,1,2,1,1,1,2,1,13,170,491
949,19,1,1,1,2,1,2,1,2,1,13,170,491
950,20,1,2,1,2,1,2,1,2,1,13,170,491
951,1,1,3,1,1,1,3,1,2,1,14,171,875
952,2,2,4,2,1,1,3,1,2,1,14,171,875
953,3,2,3,1,1,1,4,1,2,1,14,171,875
954,4,2,4,1,1,1,3,1,2,1,14,171,875
955,6,2,6,1,1,1,4,1,2,1,14,171,875
956,7,3,4,2,1,1,4,1,2,1,14,171,875
957,8,2,3,2,1,1,3,1,2,1,14,171,875
958,10,3,4,2,1,1,4,1,2,1,14,171,875
959,12,2,3,1,1,1,2,1,2,1,14,171,875
960,13,2,3,2,1,1,4,1,2,1,14,171,875
961,14,2,3,2,1,1,2,1,2,1,14,171,875
962,15,3,4,2,1,1,4,1,2,1,14,171,875
963,16,3,3,1,2,1,4,1,2,1,14,171,875
964,17,3,4,1,1,1,5,1,2,1,14,171,875
965,18,2,3,2,1,1,4,1,2,1,14,171,875
966,19,3,4,1,1,1,7,1,2,1,14,171,875
967,1,1,1,0,2,1,3,1,2,1,13,172,480
968,2,3,5,1,2,1,4,1,2,1,13,172,480
969,3,1,1,1,2,2,2,1,2,1,13,172,480
